DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
4/15/98 22:00	Arlington	VT	Light	30 minutes	Were those points of light really satellites?	10/12/01	43.0683403015,-73.1568603516	
12/17/97 11:45	Colchester	VT	Light	45 seconds	Saw bright green light, about 11:45 pass over head going to northeast.  No sound but radio was out for about ten to fifteen seconds.  W	3/7/98	44.5356216431,-73.2060012817	
12/17/97 11:45	Burlington	VT	Diamond	3 minutes	Large object at above 50,000 feet:  est speed around 3,000 kts:  diamond design. no visable trail:  est 300 x 300 feet. Have seen in ar	3/7/98	44.4759216309,-73.2132263184	
9/23/97 20:00	Hyde Park	VT	Fireball	15 seconds	Glowing green ball skirting along grounds of house	6/6/00	44.5965614319,-72.6144104004	
4/20/96 01:00	Gilman	VT		4 min.;	Young man on Rte. 135 hears rear defroster  buzz, sees huge, very bright boomerang-shaped obj. overhead. Rnd. bubble on bottom.	11/2/99	44.4127998352,-71.7192993164	
11/17/95 22:20	Orange	VT		15 min.	Woman witnesses multiple red, radiant objs. hovering over her mountaintop farm, then immense white flash.  Objs. streaked S (?).	11/2/99	44.1483001709,-72.4030990601	
8/16/95 23:00	Williston	VT			Man witnesses flash of light in room, looks outside.  Sees an "almond-shaped" obj. in western sky.  Motionless at first, moves.	11/2/99	44.4383888245,-73.0725021362	
1/1/93	Reedborough	VT			Man reports witnessing UFO two years prior.  (No written report.)	11/2/99	44.0752105713,-72.6627502441	
6/1/92 01:00	Georgis	VT	Unknown	2 minutes	My wife and I arrived home late one evening and got out of the car and	4/2/99	44.7270698547,-73.1179733276	
6/1/89 21:30	Wheelock	VT	Other	6min	((HOAX??))  An image seen from earth to space makes right angle turns then at light speed takes off.	2/24/07	44.5881004333,-72.0888977051	
7/15/88 03:00	Benson Landing	VT		5 minutes	Lake Champlain Sighting	1/5/11	43.7305183411,-73.3653182983	
8/15/87 02:30	Rte 7	VT	Chevron	5-10 mins	Wing shaped craft with no noise, blotting out stars as it passed overhead	8/5/09	43.8781166077,-73.1052093506	
9/5/85 02:15	Rutland	VT	Triangle	80 sec	The light the triangle shape no sound, even a hotair bollon make noise	12/2/00	43.605091095,-72.9782791138	
10/15/82 20:00	Barton	VT	Rectangle	20 minutes	Observed very large lighted object moving and then  hovering  above a hay  field.	9/9/03	44.7476806641,-72.1760177612	
11/25/81 22:00	Stowe	VT	Rectangle		While snow plowing down a mt .rd. my truck lost power and lights and  Isaw two long objects with litup windows at tree top level.	1/10/09	44.4653396606,-72.6850814819	
7/13/80	Hardwick	VT	Cylinder	half hour	The craft passed over us very slowly making no sound about 30 ft above the car we sat in.	2/1/07	44.5041618347,-72.3670501709	
9/1/77 18:00	Arlington	VT	Sphere	5 minutes	grayish color sphere shaped craft,no lights, and two more smaller crafts came out of the rear of the larger craft.	1/10/09	43.0683403015,-73.1568603516	
6/29/77 03:00	Waitesfield	VT	Light	15-30 minutes	Viewed from a large open field. Two fuzzy glowing orange lights, aligned horizontally, about 45 degrees from the horizon, grew graduall	4/2/99	44.1903190613,-72.8242416382	
4/16/77 14:00	South Royalton	VT	Disk	60 sec.	As reported to MUFONCT:  While driving south on rt 89 near South Royalton, VT I spotted huge dark, metallic gray  with sectioned plated	3/2/04	43.8202705383,-72.5216903687	
8/1/76 18:00	Arlington	VT	Disk	3 minuutes	The object emitted two smaller objects and made no sounds whatsoever.	2/14/10	43.0683403015,-73.1568603516	
3/20/76 23:30	Bennington (In or near)	VT	Disk	3 1/2 hours	While a student at a near by college, female from Hong Kong & myself went riding and was engaging in sex watched by a resident we were 	5/3/00	42.8787307739,-73.1971130371	
7/24/74 21:00	East Berkshire	VT	Light	2 minutes	Farm children see two orange nocturnal lights.	10/31/03	44.934589386,-72.7101211548	
8/15/69 20:00	East Barre	VT	Cylinder	8 minutes	Fast moving but in jerky stops and starts	4/27/07	44.1602096558,-72.4500579834	
5/15/64 10:15	Hardwick	VT	Disk	5 min	3 Saucers seen flying in formation in a southern direction, sighting lasted about 5 minutes by 2 people...	11/20/01	44.5041618347,-72.3670501709	
4/17/58 21:30	Winooski	VT	Oval	1 & 1/2 hours	more on the 1958 "fireball" in Winooski sky in case you didn't recieve the PDF file I sent of the newspaper clippings.	4/16/05	44.4914093018,-73.1876296997	
4/17/58 21:30	Winooski	VT	Oval	1 Hr 30 Min	object hovered, landed then left headed north traveling at 60Kmph, being tracked across USA by several radar sites.	2/22/05	44.4914093018,-73.1876296997	
