DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
8/18/04 22:00	Lincoln	NE	Other	5 mins	triangle shape ship launches a red sphere ship that launches a white light	8/24/04	40.813621521,-96.7077407837	
7/30/04 00:25	Omaha	NE	Light	2-3 sec.	Man witnesses orange ball of light pass across the disc of the Moon.	8/11/04	41.2606887817,-95.9405899048	
7/26/04 23:40	Hershey (or Sutherland)	NE	Other	30 Minutes	Needle nosed object  widening out into a triangular shape, The rear of the triangle had a shaft extending out  into a oval into a	8/11/04	41.1580886841,-101.002433777	
7/24/04 22:00	Chadron	NE	Light	one minute or less	July 24 22:00 light moved quickly from west to east and slowly dimmed then disappeared.	7/25/04	42.8317489624,-103.000213623	
7/22/04 22:29	Lincoln	NE	Other	3 minutes	4th observation of a light above my skies in pattern	7/25/04	40.813621521,-96.7077407837	
7/20/04 20:00	Doniphan	NE	Disk	IN PHOTO	I was taking pictures of a crop duster and object appeared when photos viewed.  ((NUFORC Note:  Bird??  PD))	7/25/04	40.770980835,-98.3698883057	
7/11/04 22:08	Brule	NE	Light	3 minutes	I saw a light, as bright as the brightest star moving northeast, at aproximately 22:00 MT. It was moving slow, and then would speed up	7/25/04	41.092048645,-101.888656616	
7/7/04 00:00	Bellevue	NE	Rectangle	15 minutes	Two rectangular objects emitting red lazers	7/25/04	41.1364707947,-95.8930130005	
6/24/04 22:37	Lincoln	NE	Circle	2minutes	I watched two dim lit objects in the night sky and one object flew straifgt and the second object zig zaged and stopped in mid flight,t	7/8/04	40.813621521,-96.7077407837	
6/14/04 20:30	Papillion	NE	Rectangle	35 minutes	Unusual rectangular green "bi-wing" object observed for 30 minutes.	6/18/04	41.1569519043,-96.0429382324	
5/31/04 22:15	Omaha	NE	Unknown	10 min	Possible Explination for Lincon, and Omaha, NE sightings	6/4/04	41.2606887817,-95.9405899048	
5/25/04 14:00	Omaha (near)	NE	Cone	1min 15sec	Storm chaser witnesses red and white cone over Nebraska field.	6/23/04	41.2606887817,-95.9405899048	
5/23/04 20:31	Omaha	NE	Oval	5 min.s	ufo spotted near hospital during labor and tornados.	5/15/06	41.2606887817,-95.9405899048	
5/14/04 23:15	Omaha	NE	Sphere	5-6 secinds	Omaha green sphere with tail	6/4/04	41.2606887817,-95.9405899048	
5/11/04 02:00	Deweese	NE	Oval	1.5 hours	Five crafts fought in a arial battal.	6/4/04	40.3556785583,-98.138092041	
4/27/04 03:00	Hastings	NE	Unknown	Party	We were at a Party(No Drugs were there) we went outside say lights turned around and they were gone.	4/30/04	40.5856513977,-98.3923721313	
4/26/04 23:00	Lincoln	NE	Circle	15 seconds	I watched as a bright object chased a jet airliner,caught up to the airliner,and flew right above the airliner for one to two seconds t	4/27/04	40.813621521,-96.7077407837	
4/21/04 22:30	Emmet	NE	Other		I saw two disc shaped objects over my house in Emmet, Nebraska.	4/27/04	42.479511261,-98.8075027466	
4/14/04 03:00	Barnegat	NE		5 minutes	Low Hum ,Dead Grass	5/4/04	41.5271110535,-99.8106765747	
3/26/04 03:30	Hickman	NE	Unknown	40 seconds	Hickman Ne.  3:30am Thursday, two or three weeks ago (I know I should have remembered the exact date)  I was pulling into my driveway i	4/27/04	40.6198883057,-96.6324234009	
3/25/04 19:00	Omaha	NE	Formation	20 min	Air Traffic Controller receives a report from airline pilot of UFO's	3/28/04	41.2606887817,-95.9405899048	
3/20/04 00:15	Ainsworth	NE	Light	2-3 seconds	Bright blue light covered sky on clear night while driving on highway.	3/23/04	42.5474510193,-99.8624801636	
3/9/04 23:10	Omaha	NE	Triangle	30 seconds	HUGE TRIANGULAR OBJECT PASSED SILENTLY OVER MY HEAD	3/17/04	41.2606887817,-95.9405899048	
1/28/04 02:34	Deweese (south of)	NE	Other	30 seconds	My brother and I were raccoon hunting. We hunt out in the country where there are no houses and the roads are dirt. We came over this h	8/11/04	40.3556785583,-98.138092041	
12/18/03 23:00	Lincoln	NE	Oval	3 to 5 seconds	Bright bluish white light moving north, then east, leaving bluish trail behind, rolling over and disappeared....	1/17/04	40.813621521,-96.7077407837	
11/30/03 12:45	Ashland	NE	Disk	2-3 Minutes	Film is seen by who knows how many hundreds of people and is  considered to be authentic & has been determined that it is not a Hoax.	1/19/05	41.0391197205,-96.3677825928	
11/30/03 12:45	Ashland	NE	Disk	3-5 MINUTES	LARGE DARK DISK SHAPED OBJECT  WITH VERY BRIGHT LIGHT SEEN IN DAYLIGHT-HAVE VIDEO PROOF	12/9/03	41.0391197205,-96.3677825928	
11/20/03 18:00	Omaha (outside of, near I-80/Westbound)	NE	Triangle	20 min	Triangle shape craft with multiple lights underneath hovering around I-80	11/26/03	41.2606887817,-95.9405899048	
10/17/03 23:14	North Platte	NE	Circle	3 min	BRIGHT LIGHT CHASED BY AIRCRAFT.	10/31/03	41.1363182068,-100.763328552	
10/11/03 13:00	Nebraska (above?, or above South Dakota)	NE	Cigar	seconds	rather large cigar shaped object photographed from airplane window	10/15/03	40.6771392822,-95.8589019775	
10/8/03 19:05	Arthur	NE	Light	25 seconds	Very bright light 4x size of Mars.	10/15/03	41.5711708069,-101.691596985	
10/6/03	La Vista	NE	Other	1.5 hrs	The motionless objects sparkled like jewels,then came together and back to formstion in a split second.	10/7/03	41.1869697571,-96.0430831909	
10/3/03 22:45	Beaver Crossing (approx. 15 miles from I-80 loop; near )	NE	Other	30 sec-1 min	Black flying object beside our van...	12/12/09	40.7798194885,-97.2922286987	
9/20/03 20:30	Venice	NE	Other	Several minutes	Large, flying "T".	9/24/03	41.2337989807,-96.3525466919	
9/19/03 20:00	West Point	NE	Light	15 to 20 min	strange orange lights in the night sky	10/31/03	41.8394317627,-96.7108383179	
9/15/03 21:02	Omaha	NE		2-4 Seconds	Observed bright object increase in luminosity and fade(like explosion)	9/17/03	41.2606887817,-95.9405899048	
9/15/03 03:20	Lincoln (west of)	NE	Unknown	3-5 Seconds	Blue disk appears to explode shooting blue light toward ground.	9/24/03	40.813621521,-96.7077407837	
9/3/03 23:30	Omaha	NE	Unknown	20 minutes	Two unidentifiable crafts "playing" over Omaha, that changed color and emitted no sound.	9/9/03	41.2606887817,-95.9405899048	
8/24/03 03:30	Venice	NE	Light	3 secs	A BRIGHT YELLOW BURST of light 3" in diameter - then a small white light	8/28/03	41.2337989807,-96.3525466919	
8/24/03 03:30	Venice	NE	Flash	3 seconds	Flash explanation	11/9/04	41.2337989807,-96.3525466919	
7/23/03 00:05	Dakota City	NE	Unknown	5 minutes	I am a student at the University of Nebraska at Omaha. I am now home for the summer and when I got home from work one night I saw three	7/23/03	42.4152297974,-96.4194107056	
7/17/03 02:00	Scottsbluff	NE	Other	30 minutes	When attempting to photograph "stars" next to the moon, we captured something entirely different with almost perfect geometric shapes.	7/23/03	41.8617706299,-103.662757874	
6/22/03 00:12	Omaha	NE	Formation	45 Seconds	14 Total Craft (Disc's) sighted, 3 Formations of glowing Disc's, (3) - (5) - (5) and a single one that was reddish	7/16/03	41.2606887817,-95.9405899048	
6/15/03 21:30	Sidney	NE	Other	10-15 seconds	A gelatinous lighted object in the midwest	4/14/09	41.1448402405,-102.976142883	
6/9/03 03:00	Ogallala	NE	Formation	10min	Three objects traveling in formation at approx.3:30am	6/18/03	41.1248283386,-101.718490601	
5/23/03 01:00	Franklin	NE	Changing	country	Sight seeing places in NE if you believe you will see.	2/8/05	40.09608078,-98.9542312622	
4/20/03 22:30	Chadron, NE/Oelrichs, SD (between)	NE	Light	seconds	saw a light driving home from friends house	11/26/03	
4/16/03 15:30		NE	Sphere	several minutes	Mysterious sphere darts into clouds	5/24/05	41.5271110535,-99.8106765747	
2/19/03 19:00	Kearney	NE	Triangle	30-40 sec.	Triangle Crafts over Kearney, Nebraska	12/12/09	40.7004699707,-99.0836868286	
2/12/03 21:30	Interstate 80.  Between York, Nebraska and Aurora, Nebraska 	NE	Light	2-3 min	Strange object in the sky over Nebraska	12/12/09	
2/12/03 20:00	Friend (Hwy 15, approx. 4 miles SE of)	NE	Light	1-2 min	We were not sure if it was 1 large craft with 3 individually moving lights in a triangle formation or 3 individual crafts. But we were	12/12/09	40.6547813416,-97.2870101929	
1/1/03 02:00	Bellevue	NE	Disk	3 OR 4 MINUTES	NEW YEARS DAY SURPRISE	3/2/04	41.1364707947,-95.8930130005	
11/28/02 22:30	Lincoln	NE	Light	1 Second	Very bright flash and explosion over Lincoln, Ne., on Thanksgiving.	12/23/02	40.813621521,-96.7077407837	
11/27/02 18:45	Lincoln	NE	Fireball	5 Seconds	Suspected  large meteor, unreported in news media.	12/23/02	40.813621521,-96.7077407837	
11/17/02 10:00	Lincoln	NE	Other	few seconds	I was sitting here at my computer Sunday morning, and heard the wierdest sound I have ever heard.  I got my tape recorder out and recor	11/20/02	40.813621521,-96.7077407837	
11/9/02 11:00	Mullen	NE	Light	3 +  hrs	We have been witnessing some very brilliant lights moving at incredible speeds and doing some very strange movements.	11/16/02	42.0433387756,-101.042449951	
10/4/02 18:30	Omaha	NE	Cigar	Football game	It was very high in the sky.	10/15/02	41.2606887817,-95.9405899048	
10/1/02 02:00	Nebraska City	NE	Teardrop	Kearny Hill; lasting 3-4 	Tear shaped brillient gold light over neighborhood in Nebraska City, NE	12/12/09	40.6771392822,-95.8589019775	
9/24/02 23:50	Wayne	NE	Sphere	2 minutes	Bright, sphere shaped light that seemed to float back and forth, then disappeared.	9/28/02	42.2308311462,-97.0178070068	
9/12/02 17:30	Omaha	NE	Sphere	1 hour	Stationary object sighted over Omaha days apart.	9/19/02	41.2606887817,-95.9405899048	
9/1/02 21:30	Omaha	NE	Unknown	5 minutes	What a way to start September.	9/6/02	41.2606887817,-95.9405899048	
8/3/02 22:15	Papillion	NE	Light	10-15 secs	Observed unusually bright object moving in conventional orbital pattern but not listed in online satellite resource.	8/16/02	41.1569519043,-96.0429382324	
8/1/02 21:00	Rural Dixon County	NE	Rectangle	5mins Each Time	Flying Semi Tractor?	3/2/04	41.5271110535,-99.8106765747	
6/30/02 07:00	Hastings	NE	Other	SECOND	I was driving in my work truck, north bound on the by pass road (Hastings, NE) by the over pass next to the waste water treatment facil	6/12/07	40.5856513977,-98.3923721313	
6/13/02 22:14	Omaha	NE	Light	2 minutes	Bright, low altitude white light moving accross night sky at medium speed.	7/1/02	41.2606887817,-95.9405899048	
6/9/02 17:00	Papillion	NE	Cigar	3 min	Chrome-like cigar w/ wings, quiet, low flying in unusual flight pattern, with no identification markings.	6/12/02	41.1569519043,-96.0429382324	
3/26/02 20:47	Lincoln	NE	Changing	6 minutes	I saw two space alien ships fighting with each other, and making weird sounds and seeing different lights and shapes.	6/12/02	40.813621521,-96.7077407837	
2/26/02 14:00	Wayne	NE	Teardrop	1 hour	I looked in the sky, and there were 8 silver, teardrop shaped objects floating over a field. They flashed in and out of view, and seeme	3/19/02	42.2308311462,-97.0178070068	
2/16/02 18:35	Comstock	NE	Fireball	45 minutes	my wife and i were heading west on the sargent rd. about 6:25 pm when i told her that i thought i saw venus, because it was to be comin	3/19/02	41.5566101074,-99.2426300049	
12/21/01 23:30	Bellevue	NE	Sphere	3 minutes	A orange coilored sphere hovered over western horizon by Air Force base.	1/11/02	41.1364707947,-95.8930130005	
12/1/01 22:22	Bloomfield	NE	Fireball	1 minute	Looked like about ten pieces space junk reentering from the south heading east.	12/5/01	42.5987892151,-97.6449127197	
12/1/01 22:15	Grand Island	NE	Fireball	5 minutes	Fireballs in Sky	12/5/01	40.9247398376,-98.3398971558	
11/18/01 21:00	Omaha	NE	Circle	20 minutes	I was not drinking or anything I know what I saw	12/5/01	41.2606887817,-95.9405899048	
11/12/01 05:00	Denton	NE	Light	4-5 minutes	Man of Reason fails to explain blinking starlike object with energy bursts	11/20/01	40.7401390076,-96.8455581665	
9/21/01 14:30	Omaha	NE	Cigar	05 minutes	Metallic hovering object seen near Offutt AFB, NE.	10/12/01	41.2606887817,-95.9405899048	
9/12/01 21:30	Nebraska City	NE	Light	Til present day	Small,star like object seen in sky moving about erratically.	11/20/01	40.6771392822,-95.8589019775	
8/29/01 18:00	Omaha	NE	Triangle	30 - 45 seconds	Black, triangular shaped observed over Omaha in daylight	10/12/01	41.2606887817,-95.9405899048	
8/15/01 22:00	Red Cloud (rural)	NE	Light	30 seconds	intense white light illuminates cab of car out in the country	12/16/05	40.0887718201,-98.5199432373	
5/15/01 22:00	Bellevue	NE	Unknown	50 seconds	Bright lights "jumping" across the night sky.	8/5/01	41.1364707947,-95.8930130005	
4/18/01 21:21	Omaha	NE	Fireball	7 to 10 seconds	BrillianBrilliant green fireball (meteor?) seen arcing toward the ground while moving from the northeast to southeast horizon	4/28/01	41.2606887817,-95.9405899048	
4/18/01 21:20	Lincoln	NE	Fireball	short	As we were approaching Lincoln from the west we saw a really bright green fire ball or falling star or what ever,it went from the north	4/28/01	40.813621521,-96.7077407837	
4/5/01 21:00	Butte	NE	Flash		2 big dots surrounded by 10 or 20 small flashing dots in no pattern.	4/28/01	42.9152908325,-98.8453598022	
3/28/01 21:00	Springview	NE	Unknown	10mn.	We watched it for 10 to 15 minutes,it went to the east,appeared to be very large,or there was more than one	4/28/01	42.8234786987,-99.7487869263	
3/26/01 21:00	Valentine	NE	Cigar	5 minutes	extremely large cigar shaped craft, i'd say at least 200 yards long, 2 flashiing lights on each end.	4/1/01	42.873840332,-100.550621033	
3/2/01 21:37	Hooper (near)	NE	Triangle	3 minutes	Triangle and companion craft spotted over Hooper, Nebraska.	3/16/01	41.6099395752,-96.5483093262	
1/19/01 21:15	Omaha	NE	Oval	9.30pm	Circle object with mutiple white light seen on the wext sky over Omaha Ne.	2/18/01	41.2606887817,-95.9405899048	
11/22/00 22:15	Omaha	NE	Triangle	1.5 minutes	Observation of large, illuminated triangle-shaped craft passing over city as we were traveling to Hospital	12/2/00	41.2606887817,-95.9405899048	
11/18/00 23:59	Omaha	NE	Unknown	10 minutes	A number of wintnesses driving in the 132nd and maple area on Omaha, ne stopped and pulled over when they say a very very bright fast l	12/2/00	41.2606887817,-95.9405899048	
10/29/00 23:50	Unadilla (rural area (farm) near)	NE	Triangle	2-3 minutes	Powerful-sounding mystery craft hovers over farmhouse, with its vibrations knocking over objects inside.	8/16/02	40.6841697693,-96.2671432495	
9/13/00 22:00	Minden	NE	Oval	6 min	weird	8/5/01	40.4980583191,-98.951789856	
9/10/00 18:30	Geneva	NE	Light	15sec.	one bright object which turned into eleven	12/2/00	40.5243797302,-97.6037063599	
8/20/00 08:00	Bellevue (Capehart)	NE	Teardrop	10 seconds	Black Tear Drop Shape over Offut Air Force Base.	9/17/00	41.1364707947,-95.8930130005	
7/22/00 01:30	Ogallala	NE	Other	25 mins	Multi Colored Panels. Could not have been a plane. To Fast to Be a Satellite. No Sound At All!	8/19/00	41.1248283386,-101.718490601	
6/30/00 21:30	Lincoln	NE	Formation	10 minutes approximately	orange v formation over lincoln, NE	10/30/06	40.813621521,-96.7077407837	
4/16/00 20:00	Omaha	NE	Fireball	20 seconds	A white ball of light being followed by something that took off at a speed I never knew existed.	2/22/05	41.2606887817,-95.9405899048	
3/16/00 13:05	Omaha (72nd & State street	NE	Cigar	2 minutes	Returning to work, observed what appeared to be a missle which traveled exceptionally slow.	3/16/00	
1/26/00 21:11	Omaha	NE	Teardrop	10-15 seconds	Saw a black object move from eastern horizon to the western horizon that seemed to be decending at approx. a 30 degree angle	2/16/00	41.2606887817,-95.9405899048	
1/20/00 22:00	Columbus	NE	Triangle	5-8min	Triangular craft seen by three females.	3/19/02	41.4309310913,-97.3718032837	
12/15/99 20:00	Omaha	NE	Circle	
	Dark brown circular object flew silently South-Southeast.	1/7/00	41.2606887817,-95.9405899048	
10/10/99 21:30	Humphrey	NE	Sphere	5 min	Object moving erratically in sky stopped by spot light	2/14/06	41.6918907166,-97.4833068848	
7/19/99 02:05	Lincoln	NE		3-4 seconds	an unseen object passed overhead from in back and then to the front of me, it cpa'd my location to my right side and was approx 20 - 25	8/10/99	40.813621521,-96.7077407837	
7/10/99 07:20	Omaha	NE	Teardrop	10-15min	Hovering teardrop type shape with vertical "smokestack" coming out of top,  Driving west on I-80, witnessed it dissapear.	7/14/99	41.2606887817,-95.9405899048	
7/6/99 22:00	Omaha (~ 60 mi. NW of)	NE	Triangle	5 minutes	Triangular object observed	4/13/10	41.2606887817,-95.9405899048	
6/15/99 12:00	Omaha	NE	Fireball		I am  15 years old I think I was around 9 at the time of the sighting. Anyway, it was in the day time and me my friend and their mom we	5/24/05	41.2606887817,-95.9405899048	
5/27/99 03:00	Omaha	NE		morning	I was outside and I saw some flickering outside i couldent tell what it was though i stood thee for 25 mins.	6/23/99	41.2606887817,-95.9405899048	
5/13/99 19:00	Bellevue	NE	Circle	1 hour	A Sphere or Cirle As bright as a star hover atleast 40-60,000 Ft.	5/24/99	41.1364707947,-95.8930130005	
3/24/99 11:57	Lincoln	NE	Disk	8 seconds	Silver/White disk shaped object seen	4/26/99	40.813621521,-96.7077407837	
11/12/98 21:00	Waverly	NE	Fireball	2-3 seconds	Large, bright green fireball	11/19/98	40.9184188843,-96.5289993286	
10/18/98 18:00	Sandy Valley	NE	Light	4 days	these lights flew folowing me and a freind,one of them actually liked to run right in to us.i also see a alien,ill never forget that,to	4/2/99	40.6777801514,-99.849319458	
10/12/98 04:00	Lincoln	NE	Egg	11 sec	3 Lights not as egg shaped but close, thumb nail. Flying in tryangle formation flew over for 7 seconds not to close but not far away. f	11/1/98	40.813621521,-96.7077407837	
9/18/98 01:45	Cozad	NE	Changing	30 seconds	I witnessed a distortion of the star field from the right to the left. North to south.	9/26/98	40.859539032,-99.985206604	
8/1/98 22:30	Lincoln	NE	Light	3 minutes	We saw streaks like tracers shoot out from a light in the sky.	2/16/99	40.813621521,-96.7077407837	
7/28/98 10:56	Omaha	NE	Triangle	15 seconds	Craft looked like a triangle in cind of a pivot so that what I think was the back. Craft allso looked as if it was engulfed in light	11/21/98	41.2606887817,-95.9405899048	
4/25/98 22:30	Roca	NE	Triangle	20 min.	My friend and I saw a triangular shaped craft. It hovered for about ten minutes and then started moving.	1/28/99	40.6574707031,-96.6629486084	
4/15/98 03:30	Ashland (outside Douglas Co.)	NE	Fireball	30 min +	I remember this date and time distinctively , as it wax tax day , my first year in buisness .A friend and myself decided to go catf	4/27/04	41.0391197205,-96.3677825928	
3/20/98 21:46	Kearney	NE	Triangle	aprox 20 sec	Going west to east. No sound.  No lights. Illuninated by city glare. Alt. unknown. Straight overhead.  Width, 2.5 fingers at arms lengt	1/28/99	40.7004699707,-99.0836868286	
1/23/98 18:05	Holstein/Heartwell (In country between)	NE	Triangle	6 to 7 minutes	Father and son driving west on Hiway 6, around 6 pm. Glowing object stationary for 6 to 7 minutes. Object turns on end, then turns to s	3/7/98	40.376209259,-98.6479644775	
11/30/97 02:00	LeMars (IA)/Denver (CO) (uncertain; traveling from)	NE	Light	approx. 5 minutes	Multi-colored "pole," appearing to hang in the sky for several minutes before dissipating slowly, from top to bottom, into darkness.	12/2/00	41.5271110535,-99.8106765747	
10/15/97 20:00	Bladen	NE	Sphere	2 minutes	ufos on the moon????	2/24/01	40.3216781616,-98.5947418213	
8/12/97 21:57	Papillion	NE	Light	2-5 seconds	Me, and two of my friends were outside late tuesday night, when we saw five lights in a pentagon shape. The lights started moving slowl	1/28/99	41.1569519043,-96.0429382324	
7/5/97 00:00	Crete	NE	Light	5-10 minutes	A bright light seen in the sky, when observed through binoculars seen as a bright light surrounded by three to five others	9/26/98	40.4431800842,-101.85534668	
7/1/97 15:20	Omaha	NE	Disk	1 minute	UFO sighted in plain daylight cruising at low altitudeand without audible sound in Omaha.	1/28/99	41.2606887817,-95.9405899048	
4/15/97 22:00	Lincoln	NE	Sphere	20 min	On a spring night in 1997 I was sitting in a car at a park with a friend talking.  I would periodically look out my window for no reaso	5/24/99	40.813621521,-96.7077407837	
1/1/97 20:30	Clatonia	NE		10 min.	Woman & daughter rept.  4-5 objs. with red, blue, and white lights.  Close to ground in fog.  Moved very fast. (No written rept.)	11/2/99	40.4653892517,-96.8504333496	
11/15/96 17:00	Lincoln	NE	Diamond	5 min	Orange narrow diamond shaped ufo seen rotating in tree top next to my apartment.	3/21/03	40.813621521,-96.7077407837	
7/15/96 23:30	Gothenburg	NE	Circle	30 seconds	red flashing light crossing clear night sky west to east  horizon to horizon at a speed 5 to 10 times faster than any jet i ever saw.	9/2/05	40.928150177,-100.161743164	
12/15/95 22:00	Ainsworth	NE	Light	30 minutes	Stationary light turns off then on then remains in sky for the entire next day, but nobody notices?	3/8/07	42.5474510193,-99.8624801636	
8/16/95 20:00	Omaha	NE	Disk	5minutes	6 witness saucer gliding over building at close range	2/14/06	41.2606887817,-95.9405899048	
7/1/95 04:30	Bellevue	NE	Unknown	1 minute	Silent craft flying extremely low dropping flaming embers	4/1/00	41.1364707947,-95.8930130005	
6/13/95 18:00	Omaha	NE	Disk	10 min	There was not a sound when i was looking at the object or when it left the area as it dissapered	7/5/05	41.2606887817,-95.9405899048	
5/23/95 20:00	Kent	NE	Formation	1 or 2 Minutes	Triangle Shaped UFO that was Huge!  500 Lights On Object0: Yes	4/27/07	41.7555618286,-99.3087234497	
6/11/94 01:30	Macy	NE	Fireball	1 MIN	SMALL PIECES, TURNED COLORS, AND BROKE INTO THREE PARTS THEN SHOT ACROSS THE DARK NIGHT.	2/14/10	42.1166496277,-96.3531417847	
11/15/93 19:00	Gordon	NE	Triangle	1 Hour?	A very large triangle shape(black,soundless) with red lights at the corners wile traveling at night.	7/16/06	42.8141593933,-102.203178406	
7/5/93 20:00	Papillion	NE	Rectangle	5 or 6 minutes	unexplained craft	2/24/05	41.1569519043,-96.0429382324	
4/10/93 17:30	Omaha	NE	Egg	30 seconds	An egg-shaped white light with a red tail crossed a clear sun-lit sky.	12/2/00	41.2606887817,-95.9405899048	
6/1/92 18:00	Lincoln	NE	Cigar	10 min.	Former Airline Captain witnessed three craft flying a wedge formation as follows: Aprox. 100 ft. above ground level traveling from west	12/23/02	40.813621521,-96.7077407837	
12/23/91 19:00	Pleasanton	NE	Sphere	7 minutes	Small orange fluorescent object seen S in distance, disappears, then rushes vehicle in northerly direction, narrowly missing windshield	1/28/99	40.9660797119,-99.0830383301	
10/15/90 21:00	Omaha (LaVista/Ralston)	NE	Cigar	5 min	Cigar shaped object flying level at about 750ft. Has fiery tail, triangular windows, fighter escort ...was called space junk by	9/29/04	41.2606887817,-95.9405899048	
8/12/90 04:00	Lincoln	NE	Circle		light coming towards me,  circled in on me and was above me for miles...	1/17/04	40.813621521,-96.7077407837	
8/8/90 23:08	Omaha	NE	Other	89 seconds	the stealth ufo using antigravitic technoligies	4/13/10	41.2606887817,-95.9405899048	
6/10/88 22:30	Omaha	NE	Oval	5-8min	U.F.O hovering over trees in Nebraska	6/12/08	41.2606887817,-95.9405899048	
8/15/87 01:30		NE	Triangle	45 sec	Warm late suTwo members of military witness strange aerial object; turns out to be secret F-117 stealth fighter.	4/27/04	41.5271110535,-99.8106765747	
7/4/86 23:30	Lincoln	NE	Light	3 minutes	UFOs amused by July 4th fireworks over Lincoln, NE?	5/11/05	40.813621521,-96.7077407837	
5/1/85 19:00	Grand Island	NE	Sphere	20 - 30 seconds	I was a hovering sphere over the corn field near my house.	6/12/08	40.9247398376,-98.3398971558	
3/15/85 14:30	Unadilla	NE	Cigar	20 seconds	Cigar shaped object flying above cirrus clouds	2/14/08	40.6841697693,-96.2671432495	
11/15/84 18:00	North Platte	NE	Other	5 minutes	UFO follows train tracks	11/28/07	41.1363182068,-100.763328552	
6/15/84 00:30	Spalding	NE	Light	1 hour	Observed bright light at close range, amasing movement, then hovered and my vehicle quit and lost all electrical system.	2/18/01	41.6882591248,-98.3681793213	
11/15/83 23:30	Sutherland	NE	Other	15 Minutes	Strange Craft sited, just hung in the air, gray black in color. emitted a winning sound.	11/26/03	41.156879425,-101.126876831	
10/15/83 19:00	Crete & Wilber (between)	NE	Triangle	aprox 15 min	i have an old fishing cabin, along with six others between crete & wilber nebraska. these cabins sit about 1 mile off the main gravel r	2/24/01	49.96384,7.450931	
10/15/82 21:00	Omaha	NE	Disk	2 minutes?	The saucer was flying high, with no sound and several lights. It passed overhead.	12/2/00	41.2606887817,-95.9405899048	
8/15/82 03:00	Llincoln (near)	NE	Disk	2 minutes	large, bright disk shaped  light, hovered then flashed off at a speed we or anybody on earth would be capable of.	10/30/06	40.813621521,-96.7077407837	
11/1/81 22:00	Lincoln	NE	Sphere	3-5 minutes	Large Object hovering at low altitude in sky in Lincoln Nebraska	10/30/06	40.813621521,-96.7077407837	
6/6/81 23:59	Columbus	NE	Other	unknown	The year & month is estimated above, but the exact date will coincide with sightings of lights all over the midwest.Radio reports the n	1/29/02	41.4309310913,-97.3718032837	
9/15/80 22:00	Tekamah	NE	Unknown	5 -8 min	Standard running light, hovers, flies slow, climbs fast and absolutely no sound and no jet engines flames.	8/24/10	41.775428772,-96.2211914062	
8/15/80 17:30	Arthur	NE	Light	15 min.	arthur nebr lights!!!!!!	2/18/01	41.5711708069,-101.691596985	
7/17/80 22:10	North Platte	NE	Formation	6 to 8 seconds	Massive Pitch Black boulder shaped and jagged edges totally silent zoomed over my window of view at thirty to forthy thousand ft.	10/8/07	41.1363182068,-100.763328552	
7/15/80 22:00	Omaha	NE	Oval	2 second	Very fast moving object!!!!!!!!	8/14/07	41.2606887817,-95.9405899048	
1/1/80 02:00	Omaha	NE	Other	24 yrs	Dreams	6/4/04	41.2606887817,-95.9405899048	
8/25/79 22:00	North Platte	NE	Other	12 seconds	Star gazing with a friend during meteror event we watch the stars.  The background of the sky was midnight blue.  Nearly 10:30 pm the b	9/2/05	41.1363182068,-100.763328552	
8/1/79 22:00	Omaha	NE	Triangle	2 minutes	Multiple triangle-shaped, silver objects in night sky.	11/21/10	41.2606887817,-95.9405899048	
5/15/79 20:00	Omaha	NE	Triangle	30 sec	Silvery, triangular objects at low altitude	7/23/00	41.2606887817,-95.9405899048	
1/15/77 20:10	Scotts Bluff county ((rural) western)	NE	Chevron	30+ seconds, 
	popped up over hill out of nowhere, bright lights flashing	1/11/02	40.3935203552,-97.1974487305	
11/25/76 23:00	Omaha	NE	Rectangle	seemed like 1 minute, but	White rectangular "door" opens in night sky, emiting orange beam of light	10/31/03	41.2606887817,-95.9405899048	
1/5/72 19:30	Gering	NE	Light	2-3 minutes	Fast moving light, darting then hovering in sky; emitted beam of light.	4/16/05	41.8220710754,-103.660301208	
5/12/68 21:00	Omaha	NE	Disk	15-20 minutes	Disk-shaped UFO with dome under perfectly clear conditions at less than 100 feet altitude, motionless.	9/2/05	41.2606887817,-95.9405899048	
4/15/68 02:00	Overton	NE	Oval	3 min	blue object near offramp on I 80...electro-effects to car	9/2/05	40.738658905,-99.5382995605	
9/6/67 18:00	Beatrice	NE	Disk	1-2minutes	sighting of disc in Beatrice Nebraska	4/27/04	40.265838623,-96.7474899292	
9/5/66 21:00	Columbus	NE	Circle	30 minutes	Circular craft, nighttime sighting, close range, red, green, yellow lights, probable abduction, missing time	4/27/04	41.4309310913,-97.3718032837	
6/1/66 13:00	Glenvil	NE		15 minutes	We didn't see anything , but what we heard has never made sense to me.	7/25/04	40.5041694641,-98.2537612915	
5/15/66	Gering	NE	Unknown		FLYING MOON OVER GERING NEBRASKA	12/3/04	41.8220710754,-103.660301208	
5/1/66 03:00	Omaha	NE	Cigar	unkwown exact duration	Possible abduction level  3 encounter	2/14/08	41.2606887817,-95.9405899048	
8/1/65 01:30	Potter (11 mi. north of)	NE	Unknown	20 Minutes	I will never forget this night.............a friend and I was arrived home (11 miles north of Potter, Nebraska) and saw lights over our	1/10/09	41.217830658,-103.315551758	
6/15/65 10:00	Glenvil	NE	Unknown	2 minutes	It was not a visual occurance but one of sound and motion.	12/3/04	40.5041694641,-98.2537612915	
