DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
11/18/09 00:06	West Jordan	UT	Light	4 seconds	neighborhood flashes like day time.  ((NUFORC Note:  Possible Leonid meteor??  PD))	12/12/09	40.6067504883,-111.938751221	
11/17/09 23:20	Salt Lake City	UT	Unknown	1 second	Huge flash of light , two wintnesses that i know of when 10 miles apart at same time	12/12/09	40.7594985962,-111.88822937	
11/7/09 23:00	Horseshoe Springs	UT	Fireball	4 MINS	ME AND MY TWO FRIENDS WERE OUT BY THE DUGWAY PROVING GROUNDS,AND WAS WATCHING THE SKYS AND SAW NOTHING, SO WE STARTED ON OUR DRIVE HOME	12/12/09	39.3237800598,-111.678222656	
9/25/09 08:30	Vernal	UT	Sphere	5 min	bright spherical light going across the sky. stopping and starting and then just disappeared.	12/12/09	40.4557113647,-109.528961182	
9/14/09 01:45	Salt Lake City	UT	Light	15 & 30 mins	star-like object changed color from white light to red; moved very fast & maneuvred like no conventional aircraft	12/12/09	40.7594985962,-111.88822937	
9/5/09 13:00	Sandy	UT	Teardrop	Flying	((HOAX??))  Black Figure In The Sky.	12/12/09	40.5700798035,-111.895141602	
8/31/09 05:00	Leeds	UT	Light	2 hrs +	In Northeast sky about 60 to 65 degrees off horizon. Moves back and forth slowly, from a Northwest to Southeast direction. Directly abo	12/12/09	37.2395210266,-113.357841492	
8/25/09 23:00	Delle	UT	Flash	10 minutes	Bright strobing light in the sky near Delle UT	8/27/09	40.7610816956,-112.779838562	
8/20/09 22:25	Salt Lake City	UT	Formation	15 seconds	Lights like string of pearls dance across Utah sky.	8/27/09	40.7594985962,-111.88822937	
8/7/09 23:00	Tooele	UT	Other	one hour	Strange orange orbs appear and disappear over Dugway Proving Grounds,Utah.	2/18/11	40.5311317444,-112.29850769	
8/6/09 02:15	West Jordan	UT	Disk	10 minutes	Possible early morning unusual flying object sighting in residental area of Utah.	8/27/09	40.6067504883,-111.938751221	
8/1/09 03:00	Monroe	UT	Light	20 min.	Multiple orb ufo's witnessed by four individuals.	12/12/09	38.6310882568,-112.121391296	
7/27/09 21:30	Bonneville Salt Flats (Salt Lake City)	UT	Sphere	10 minutes	Bonneville Salt Flats, July 09, Investigator, Bright White Lights, Semi-Circle, Pulsations, Motorcycle	12/12/09	40.8254852295,-113.796226501	
7/18/09 23:00	Navajo Lake	UT	Light	30	Strange light seen on Cedar Mountain neer Navajo Lake!	8/5/09	37.5227737427,-112.777961731	
7/15/09 03:00	Highland	UT	Sphere	2-3 minutes	Bright Sphere observed from Highland, Utah Scanning Lone Peak Mountian Top near Alpine, Utah on July 15, 2009 at 3:00AM	8/5/09	40.4209213257,-111.787727356	
7/10/09 23:15	Salt Lake City	UT	Disk	1 hour	6 UFOs seen over Salt Lake City July 10th, 2009	8/5/09	40.7594985962,-111.88822937	
7/9/09 23:00	Brigham City	UT	Circle	18 min.	Two circular shaped objects seen flying in an unusal pattern with alternating speeds and lights with varying levels of brightness.	8/5/09	41.511631012,-112.015739441	
7/8/09 20:43	West Jordan	UT	Triangle	8 minutes	Triangle object seen for approx. 8 minutes west of  Mount Olympus near Salt Lake City, Utah	8/5/09	40.6067504883,-111.938751221	
7/7/09 22:40	North Ogden	UT	Light	1 min	Bright moving light, no flashing from SW to NE.  ((NUFORC Note:  Overflight of the ISS.  PD))	8/5/09	41.3058395386,-111.964248657	
6/19/09 09:15	Salt Lake City	UT	Other	one minute	two aircraft flying in formation low to the ground, in the city, of an unknown aircraft design, with no noise.	8/5/09	40.7594985962,-111.88822937	
5/31/09 17:00	Ogden	UT	Sphere	5 MIN.	Spherical orb over the mountains in North Ogden Utah	8/5/09	41.2223587036,-111.970458984	
5/28/09 21:15	Cottonwood Heights	UT	Circle	3 mins.	Unusual object over Wasatch Front Range.	6/9/09	40.6260986328,-111.856163025	
5/12/09 02:30	Salt Lake City	UT	Disk		stange picture in the sky	6/9/09	40.7594985962,-111.88822937	
3/21/09 23:59	Riverton	UT	Other	1 hour	Observed pulsating multi-colored sphere 5 degrees above horizon south of constellation Orion.  My friend who lives 20 miles south of me	4/14/09	40.5200996399,-111.931671143	
3/21/09 23:59	Riverton	UT	Circle	1 Hr. 5 min.	At midnight I observed a bright multi-colored pulsa I called a friend who lives in Orem, Utah which is 20 miles south of Riverton.  He	4/14/09	40.5200996399,-111.931671143	
3/14/09 20:58	Richfield	UT	Disk	3.5 minutes	Perfectly round, extremely bright craft appeared over central Utah traveling from south-west to north-east.	3/19/09	38.7715492249,-112.084777832	
3/12/09 00:15	Riverton	UT	Circle	45 minutes	Round obj. flashing red, blue, green, yellow colors; 10 deg. above hor. and sSSW of my position. ((NUFORC Note:  Sirius?  PD))	3/19/09	40.5200996399,-111.931671143	
3/7/09 23:45	Salt Lake City	UT	Unknown	10 minutes	pulsating figure.  ((NUFORC Note:  Possible sighting of Sirius, which is quite prominent in the SW sky, at this hour.  PD))	3/19/09	40.7594985962,-111.88822937	
3/5/09 20:05	West Valley City	UT	Circle	20 minutes	Objects hovering near and above Salt Lake City and other one flying in zig zag pattern	3/19/09	40.6936912537,-111.957878113	
2/28/09 20:00	Huntsville	UT	Light	about a half hour	An object that ommitted a very bright light, almost looked like it had three lights on it.  ((NUFORC Note:  We suspect Venus.  PD))	3/19/09	41.2606697083,-111.771270752	
2/27/09 19:10	Salt lake City	UT	Triangle	3, 4 1/2, 5 seconds each	UFO's..... I seen over Salt Lake City, Utah, Feb. 27, 2009!!!	3/19/09	40.7594985962,-111.88822937	
1/27/09 14:53	West Jordan	UT	Disk	A few seconds	UFO seen in West Jordan, UT	3/19/09	40.6067504883,-111.938751221	
1/10/09 18:10	Bountiful	UT	Light	several minutes	Falling star like light object making erratic maneuvers	3/19/09	40.8817405701,-111.878387451	
1/4/09 18:45	West Valley City	UT	Egg	over an hr in a half	bright star like object white and kinda yellowish for two hours	1/10/09	40.6936912537,-111.957878113	
12/31/08 09:15	Ogden	UT	Sphere	5 minutes	Large spherical craft with 2 lights rotating around the object	1/10/09	41.2223587036,-111.970458984	
12/14/08 01:38	Orem	UT	Light	1 second	white orbs flying  at extreme speeds  showing up out of thin air.	1/10/09	40.2980499268,-111.695411682	
11/16/08 14:10	Park City	UT	Cigar		2 half domes with the flat side of the domes faseing each other, blue sky could be seen in the space between the two flat services.  ab	1/10/09	40.6431388855,-111.493972778	
11/14/08 23:50	Salt Lake City	UT	Light	12 seconds	Eastern Salt Lake City disappearing light sighting.	1/10/09	40.7594985962,-111.88822937	
11/14/08 08:40	Beaver	UT	Circle	10 Minutes	Bright Stationary object in the sky above Beaver Utah during early morning 8:40 AM	1/10/09	38.2761802673,-112.641242981	
11/1/08 21:03	Saint George	UT	Triangle	32 minutes	trangile shape with orange lights with small one leaving large one.	1/10/09	37.1090698242,-113.583297729	
10/16/08 21:10	St. George	UT	Unknown	2 minutes	Bright balls of light over St. George and near the radio tower	10/31/08	37.1090698242,-113.583297729	
10/15/08 20:00	St. George (over)	UT	Unknown	aprox. 20 minutes	Very large bright lights, equal brightness and distance moved at high speed across desert sky. NOT A PLANE.	10/31/08	37.1090698242,-113.583297729	
10/15/08 16:00	Cedar City	UT	Other	30 seconds	Pure white, floating 747  or 737.	5/12/09	37.6779518127,-113.061759949	
10/8/08 19:30	Cisco	UT	Sphere	5 min	bright light serpitenes across eastern utah night sky. did you also see it??	10/31/08	38.969329834,-109.321922302	
9/27/08 23:20	Clinton	UT	Triangle	6 seconds	triangle shaped craft with 3 large lights in the corners traveling 800+ mph with no sound.	10/31/08	41.139881134,-112.063789368	
9/20/08 16:00	Clearfield	UT	Formation	30 seconds or so	Two white objects flying north and then south below Francis Peak.	10/31/08	41.1138381958,-112.02230835	
8/28/08 21:20	Draper	UT	Triangle	30 min	Triangular, shadowy, silent shapes moving south across the Draper sky	10/31/08	40.5241394043,-111.866271973	
8/28/08 21:00	Orem	UT	Triangle	30 Sec	Silent translucent triangle	10/31/08	40.2980499268,-111.695411682	
8/22/08 23:00	Provo	UT	Chevron	1 hour	On 8/22/08 in Provo Utah we saw many chevron shaped groupings of rapidly moving clusters  of bright crafts.	10/31/08	40.2337608337,-111.668510437	
8/22/08 22:15	West Valley City	UT	Triangle	3 seconds	I saw a semi transparent  swept wing object travel from north to south in about two to three seconds that covered part of ursa major.	10/31/08	40.6936912537,-111.957878113	
8/17/08 15:00	Salt Lake City	UT	Unknown		Digital Picture of something unknown	10/31/08	40.7594985962,-111.88822937	
8/10/08 22:30	Murray	UT	Other	30 seconds	Crescent shaped object approx size of a van moving west to east 60 feet in the air approx 30 mph.	10/31/08	40.662109375,-111.888320923	
7/3/08 23:00	Roosevelt	UT	Changing	at least 4 hours	UFO caught on tape	8/5/09	40.3021202087,-109.989593506	
6/12/08 03:18	Alpine	UT	Formation	2 minutes	we were laying on a trampoline gazing at the stars when we saw six bright lights moving in a cluster. They were moving at a moderate sp	7/5/08	40.4538612366,-111.777801514	
6/10/08 09:57	Taylorsville	UT	Circle	3 min.	Two multiple UFO sighting in SLC, UT. Two objects in first sighting, three in the second.	6/12/08	40.656539917,-111.938850403	
4/26/08 20:45	Salt Lake City	UT	Oval	10 minutes	OBJECT AT FL200 MASKING IN A CLOUD PACING AIRLINER	6/12/08	40.7594985962,-111.88822937	
4/17/08 17:00	Salt Lake City	UT	Diamond	1 minute	Greyish Kite looking object over Salt Lake	6/12/08	40.7594985962,-111.88822937	
4/13/08 15:00	Salt Lake	UT	Light	15 Minutes	Bright stationary/slow moving star in daylight	6/12/08	40.7594985962,-111.88822937	
3/26/08 21:00	Kaysville	UT	Light	5 Minutes	Hearing a jet engine at an unusual time at night, looked out window and found it was chasing a flashing light.	3/31/08	41.0348510742,-111.937477112	
3/23/08	Salt Lake City	UT	Oval		On going events all my life, now the UFO's have changed.. 500 Lights On Object0: Yes	7/10/10	40.7594985962,-111.88822937	
2/16/08 20:20	Hurricane	UT	Disk	3 seconds	Neon green saucer with white trail falling rapidly at 45 degree angle over mountains west of Hurricane, Utah	3/4/08	37.1769981384,-113.284858704	
1/23/08 14:40	St. George	UT	Other	20 min	3 objects hanging above St. George	2/14/08	37.1090698242,-113.583297729	
1/21/08 10:15	Lehi	UT	Oval	5sec	2 blue ovals 1 big blue light shot threw the ovals and a big light came and evrey thing vanished like nothing happend!	6/12/08	40.3896598816,-111.847473145	
12/23/07 23:00	Bountiful	UT	Formation	9-10 minutes	Stationary lights in formation above the Great Salt Lake.	3/4/08	40.8817405701,-111.878387451	
11/6/07 20:55	Cedar	UT	Changing	09:00pm	very scary, and mysterious	11/28/07	39.3948783875,-110.452407837	
11/2/07 21:00	Eagle Mountain	UT	Triangle	45-60 seconds	November 2nd, 2007 we saw a huge black triangular-shaped craft fly over us in Eagle Mountain, Utah.	3/4/08	40.380241394,-111.987380981	
10/12/07 00:20	Ogden	UT	Triangle	10 seconds	Large Triangle space craft seen from Northern Utah Traveling South out of the North sky 10-12-07 at 12:20am	11/28/07	41.2223587036,-111.970458984	
9/4/07 22:00	Salt Lake City	UT	Triangle	15 minutes	Extremely large black triangle silently hovering with three round lights in each corner on the bottom seen very up close.	5/2/11	40.7594985962,-111.88822937	
9/1/07 23:30	West Valley/I-80	UT	Changing	1.5 hours	2 seperate sets of flashing lights in a triagle formation.  ((NUFORC Note:  The planet, Jupiter, is in the southwest sky.  PD))	10/8/07	40.6936912537,-111.957878113	
8/28/07 09:37	Orem	UT	Changing	3min	two amorphous flying objects	10/8/07	40.2980499268,-111.695411682	
8/28/07 01:00	Neola	UT	Circle	5 min	A Ufo in the sky.	10/8/07	40.4336013794,-110.030067444	
8/20/07 20:00	West Valley	UT	Sphere	30 seconds	UFO crosses aircraft landing pattern in Salt Lake City, August 2007	10/31/08	40.6936912537,-111.957878113	
8/18/07 17:00	Glendale	UT	Circle	5 minutes	Floating silver object over Utah.	7/5/08	37.3187408447,-112.597541809	
8/11/07 22:30	Draper	UT	Light	1 minute	Green flashes with booms in the night sky.	8/14/07	40.5241394043,-111.866271973	
8/9/07 11:00	Green River	UT	Diamond	5 min.	A good friend and I were traveling westbound on I-70 a few miles west of Green River, Utah as we had just stopped to gas up there. We w	10/8/07	38.9955101013,-110.158836365	
8/8/07 17:05	Moab (near)	UT	Other	Momentary	A spherical object with an annulus surrounding appeared in a photo that was taken of rock formations in Utah.	10/8/07	38.5702209473,-109.553062439	
