DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
4/14/10 22:12	Iowa (unspecified location)	IA	Unknown	30 seconds	Bright green light faded then turned to orange before disappearing.  ((NUFORC Note:  Location of witness not specified.  PD))	5/12/10	41.9271011353,-93.4053497314	
4/14/10 22:05	Lamoni	IA	Fireball	10 seconds	Large green/red fireball over Lamoni, IA viewed from Graceland University.  ((NUFORC Note:  Probably a bright meteor.  PD))	5/12/10	40.6236915588,-93.938117981	
4/14/10 22:03	Coralville	IA	Fireball	30 secs	large greenish ball with trailing sparks moving level to ground altitude approx 500 feet.	5/12/10	41.6769485474,-91.586479187	
4/14/10 22:00	Cedar Rapids	IA	Circle		Seen circle hovering and flashing red, blue, and green in southwestern sky.  ((NUFORC Note:  Probable sighting of a star.  PD))	5/12/10	41.9763412476,-91.6737594604	
3/18/10 20:50	Fort Madison	IA	Flash	5 seconds	UFO Crashland in Fort Madison Iowa high school football field	4/13/10	40.6302108765,-91.3292617798	
3/3/10 07:10	Fairfield	IA	Fireball		Crash down of a red green firebal at 7:10 pm Wed. March 3rd north of Fairfield, Iowa being observed by 4 jets.	4/13/10	41.0066719055,-91.9629135132	
2/28/10 06:00	Batavia	IA	Sphere	15 minutes	A UFO was seen to the north of our house.	4/13/10	40.999168396,-92.1684417725	
2/13/10 03:05	Davenport	IA	Light	Two at 10 sec. each	Bright concentrated lights in two bursts, electrical disturbances, magnetic signs.	4/13/10	41.5382614136,-90.5764007568	
1/21/10 05:30	Saint Charles	IA	Other	15 minutes	Witness soundless flickering lights moving NE in the clouds above.	2/14/10	41.2884597778,-93.8093414307	
1/20/10 07:45	Walnut	IA	Flash	1 minute	HUGE Flash of Pale Blue Light & Loud Cracking Sound in Walnut, IA.	2/14/10	41.4825286865,-95.2221221924	
1/4/10 19:10	Cedar Rapids	IA	Light	15 min	Two very bright white lights come close together in the northwest sky and one dissapears...	2/14/10	41.9763412476,-91.6737594604	
11/26/09 18:00	Shenandoah	IA	Light	2 minutes	Two lights separated quite a distance apart, traveling in unison in a straight line from N.W. to S.E.	12/12/09	40.7659606934,-95.3756027222	
11/12/09 21:00	Sioux City	IA	Flash	1	Lights in the sky south of downtown sioux city	12/12/09	42.4998092651,-96.4209365845	
11/1/09 16:15	Ottumwa	IA	Sphere	30 mins	round reflective object	12/12/09	41.0201187134,-92.4157409668	
10/20/09 23:00	Ottumwa	IA	Light	5 mins	flashing light	12/12/09	41.0201187134,-92.4157409668	
10/4/09 20:45	Eldridge	IA	Light	5 Minutes	Bright orange object seen flying E/SE out of atmosphere.	12/12/09	41.6546783447,-90.583732605	
9/25/09 21:15	Spencer	IA	Changing	60 mins	Unexplained pattern of mult-colored lights that moved, diappeared, reappeared and has 7 Iowans believing that there are definately UFOs	12/12/09	43.1418685913,-95.1446990967	
9/20/09 02:00	Osceola to Kansas City	IA	Light	until sunrise	Bright fflashing ufo.	12/12/09	41.9822387695,-77.3427963257	
9/9/09 20:45	Ames	IA	Light	4-5 min.	Lights moving at same speed as aircraft, but no running lights. ((NUFORC Note:  ISS and Space Shuttle in formation?  PD))	12/12/09	42.0253410339,-93.6202011108	
9/8/09 20:00	Muscatine	IA	Light	3 min	i was looking southwest i saw 1 bright light and 1 dim light seem that they were teathered together moving very fast across the sky fro	12/12/09	41.4221115112,-91.0431671143	
9/6/09 02:00	Newton	IA	Oval	3 minutes	3 bright orange oval shaped craft moving slowley over interstate 80 in Newton, Iowa	12/12/09	41.6992492676,-93.0428619385	
9/5/09 21:00	Riverside	IA	Teardrop	2 minutes times 2	Two Slow Flying Fireballs Within Seven Minutes	12/12/09	41.4794502258,-91.5803375244	
9/2/09 21:41	Keokuk	IA	Light	3-4 seconds	A extremly bright ball of light shot across the night sky a couple of thousand feet in the air then diappeared.	12/12/09	40.3969612122,-91.3845596313	
9/2/09 01:00	Cedar Rapids	IA	Flash	45 min	flashing blue and red lights, didnt move for an hour then vanishd	12/12/09	41.9763412476,-91.6737594604	
8/28/09 21:15	Ventura	IA	Unknown	1 minute	Craft with flashing white, red and blue lights hovering low over town making no noise.	12/12/09	43.1259803772,-93.4776763916	
8/23/09 03:17	Fairfield	IA	Oval	3 minutes	5 lights in shape of oval traveled from southwest to northeast sky which looked to outline one object at 3:16 AM.	8/27/09	41.0066719055,-91.9629135132	
8/15/09 10:00	Eldora	IA	Rectangle	6 sec	Large, horizontal, whitish rectangle seen during the day.	2/23/11	42.3606414795,-93.0989303589	
8/11/09 21:00	Des Moines	IA	Unknown	30 to 45 min	Flashing and strobing object, flashing and strobing military jets, and two white lights moving above the Des Moines Iowa area.	8/27/09	41.5897903442,-93.6156616211	
7/25/09 23:00	Algona	IA	Light	2 minutes	bright white light traveling north west to south east.  ((NUFORC Note:  Possibly the ISS, but it was visible only at 21:30 hrs.  PD))	8/5/09	43.0688705444,-94.2274932861	
7/23/09 22:15	Clive	IA			Bright white light in the sky that got brighter, turned red and was gone.	8/5/09	41.6084899902,-93.7749481201	
7/17/09 10:00	Waterloo	IA	Fireball	7 minutes	4 Fireball-like UFO Seen in Waterloo Iowa, July 2009	12/12/09	42.4930992126,-92.3421478271	
7/14/09 04:30	Dow City	IA	Unknown	1 second	green shooting star that led me to discover a light with blue and red strobes on it!	8/5/09	41.9293212891,-95.4936599731	
7/11/09 21:18	Clinton	IA	Light	5 minutes	clinton, iowa ufo sigthing	8/5/09	41.8389587402,-90.1919631958	
7/2/09 00:00	Spencer	IA	Triangle	15 min	white large trianglar shape.   Able to move fast to keep up with the car.	8/5/09	43.1418685913,-95.1446990967	
6/20/09 20:30	Sioux City	IA	Triangle	30 minutes	they made a triangular formation.	8/5/09	42.4998092651,-96.4209365845	
6/18/09 18:30	Arlington	IA	Light	4 minutes	just a glowing on and off light that suddenly darted.	1/31/11	42.7484397888,-91.6708984375	
5/15/09 17:00	Dubuque	IA	Circle	5 - 10 seconds	Red glowing ball taking off before thunderstorm arrived on location	2/14/10	42.499130249,-90.663269043	
5/2/09 03:30	Ames	IA	Light	1 hour	Craft making 90 degree jagged cuts.	5/12/09	42.0253410339,-93.6202011108	
4/24/09 22:19	Dubuque	IA	Unknown	30-35 Seconds	((HOAX??))  All I could think was "OH ((deleted))!!"	5/12/09	42.499130249,-90.663269043	
4/20/09 04:55	Graettinger	IA	Other	5 minutes	Palo Alto County Iowa 5 minute durating	5/12/09	43.2378005981,-94.7575531006	
4/6/09 21:00	Clive	IA	Sphere	3 seconds	veering shooting star?	4/14/09	41.6084899902,-93.7749481201	
