DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
10/1/09 00:00	Grafton	WV	Light	20 seconds	Orange light hovering from east to west over town	8/21/11	39.3408759,-80.01623	
9/19/09 23:50	Romney	WV	Light	1Minute	This took place before sunset and appeared in the Eastern sky. It was in the shape of a flashlight (lighted part) and appeared for 10 s	12/12/09	39.2924347,-78.788089	
9/18/09 20:00	Martinsburg	WV	Sphere	45 seconds	stationary object opened from the bottom a spotlight type beam that slowly brightened /expanded then faded away slowly then up in sky	12/12/09	39.4581569,-77.977678	
9/16/09 22:00	Kenova	WV	Circle	1 minute	I saw a large, bright circular light, followed by a lot of "sparks".	12/12/09	38.4029436,-82.582558	
8/27/09 21:00	Parkersburg	WV	Unknown	approx. 4 min.	Object made 3 - 90 degree turns and then disappeared.	8/28/09	39.2847843,-81.529283	
8/9/09 22:30	Charles Town	WV	Chevron	15 minutes	Hazy blue then bright white darting light	8/27/09	39.3006767,-77.861404	
7/24/09 22:15	Middlebourne	WV	Light	3 minutes	Two strange lights in the sky over WV.   ((NUFORC Note:  Overflight of ISS.  PD))	8/5/09	39.4945638,-80.90706	
7/24/09 22:15	Bridgeport	WV	Light	2	TWO STRANGE LIGHTS SEEN WHILE WATCHING SPACE STATION - ONE IN N.W., ONE TAILING STATION	8/5/09	39.3003348,-80.247554	
7/11/09 22:00	Moundsville	WV	Circle	5 minutes	22:15pm Moundsville,WV Circle of light 5minutes duration Brite light over Moundsville 7 / 11 / 2009	8/5/09	39.9292411,-80.7650861	
7/10/09 00:35	Charleston (West of I-77)	WV	Light	Few minutes	Large craft spotted west of I-77	8/5/09	38.3498195,-81.6326235	
7/10/09 00:30	Masontown	WV	Formation	1 min	bright yellow boomerang shaped formation, there one minute and gone the next	8/27/09	39.552306,-79.7978358	
7/4/09 22:39	Chester	WV	Light	7 minutes	Large, steady red light. Observed 6 minutes minimal motion, accelerated and disappeared in 10 seconds.	8/5/09	40.6129238,-80.56273	
7/4/09 22:38	Chester	WV	Light	7 minutes	Observed steady, stationary red light in the sky for several minutes; pulsed & disappeared in 3-4 seconds	8/5/09	40.6129238,-80.56273	
7/4/09 22:10	Hartford	WV	Light	ten min	My friends and i saw a bright light crossing the nights sky that i know was not a plane!	8/5/09	38.997873,-81.990511	
6/21/09	Masontown	WV	Light	2 minutes	A golden nickel light hovered  the West Virginia Mountains over  Cheat River.	8/5/09	39.552306,-79.7978358	
6/9/09 23:00	Huntington	WV	Fireball	a second	I looked up and saw a round object streak through the sky.	8/5/09	38.4192496,-82.445154	
6/5/09 23:00	St. George	WV	Sphere	5 min	orange light in south	8/5/09	39.1799819,-79.630386	
6/1/09 20:00	Grafton	WV	Unknown	1 minute	A group of small red, white and gold blinking lights flying over my house in West Virginia.	6/9/09	39.3408759,-80.01623	
5/31/09 22:00	Grafton	WV	Light	45 minutes at least	Many strange blinking multi-colored lights video taped in the sky over Grafton, West Virginia.	6/9/09	39.3408759,-80.01623	
5/18/09 14:23	New Cumberland	WV	Light	1 minute	High Altitude Bright Light during mid-day	6/9/09	40.5228352,-80.617632	
4/23/09 21:35	Martinsburg	WV	Diamond	1:00 min	This was no ultralight or helicopter! It was something totally different . it defied the laws of  nature!	5/12/09	39.4581569,-77.977678	
4/17/09 21:20	Lavalette	WV	Circle	10 seconds	Bright, moving circular object dims, brightens slightly then disapears in a clear sky.	5/12/09	38.3228619,-82.4468201	
4/16/09 15:00	Summersville	WV	Cylinder	30 sec	Large  white cylinder object heading northwest direction	5/12/09	38.317602,-80.885635	
4/5/09 04:30	Paw Paw (near)	WV	Oval	20-25 seconds	Saw a bright, very short cylinder or oval move across the night sky, brighten intensely, then disappear, all within about 25 seconds.	4/14/09	39.5313828,-78.455294	
3/23/09 09:50	Morgantown	WV	Disk	30 seconds	Saucer-like object seen passing by downtown Morgantown	4/14/09	39.6392195,-79.945983	
3/19/09 23:43	Mason	WV	Triangle	10 seconds	Lights fall from sky is a large black tri-angle shaped craft that is silent following large river	4/14/09	39.0180629,-82.031741	
3/2/09 19:00	Hinton	WV	Other	20-25 minutes	Stationary, bright ,flashing object seen in the southeastern sky.	3/19/09	37.6733905,-80.878749	
2/18/09 22:45	Lewisburg	WV	Other		Amber colored "V" shaped lights, this thing was huge!	3/19/09	37.8096034,-80.432636	
2/13/09 08:50	St. Albans	WV	Fireball	2 seconds	A green ball of gas, somewhat resemblant of a meteor, fell through the sky 2 days ago and disappeared after approximately 2 seconds.	3/19/09	38.3776163,-81.8192511	
2/12/09 06:46	Beckley	WV	Triangle	morning	Red lighted triangular object spotted the citey armory.	3/19/09	37.7735985,-81.161557	
12/14/08 20:30	Martinsburg	WV	Triangle	5 minutes	Triagular object hovering overhead	1/10/09	39.4581569,-77.977678	
10/31/08 00:00	Saint Marys	WV	Unknown	8-10 seconds	A V-shape formation made up of approximately 8-10 lights.	10/31/08	39.3950542,-81.2027577	
10/1/08 05:00	Huntington	WV	Cylinder	10 minuts	cylinder shaped object with no lights or sound with plane following behind it	1/10/09	38.4192496,-82.445154	
9/23/08 08:30	Oak Hill	WV	Light		UFO or some sort of object flying over OakHill wva	10/31/08	37.984569,-81.151913	
9/18/08 18:40	Spencer	WV	Unknown	5 minutes	unidentified object appeared to be following contrail of jet airplane	10/31/08	38.8025283,-81.355061	
9/15/08 17:30	Middlebourne	WV	Formation	7 minutes	3-4 very large dirt brown animal-like objects floating along side clouds	6/23/10	39.4945638,-80.90706	
9/1/08 23:00	Salem	WV	Light	35 mins	star like light  that changes colors	10/31/08	39.2828653,-80.5589856	
