DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
7/12/10 02:45	Portland	ME	Light	20 seconds	Venus sized light	7/19/10	43.6591415405,-70.256652832	
7/9/10 19:00	Rangeley	ME	Oval	20 seconds	White Light Orb moving quickly across the sky with no sound...	7/19/10	44.9415512085,-70.7532501221	
7/4/10 23:03	Eastport	ME	Changing	2 min	Bright yellow object with halo, flies NE, changes direction E, loses halo, flies E until too small to see	11/21/10	44.9096298218,-66.9989318848	
6/24/10 01:00	Benton	ME	Circle	5 seconds	As I was sitting in my car I notice out of the corner of my eye a very large bright white light that seemed to be moving very fast acro	7/6/10	44.584690094,-69.5523223877	
6/18/10 21:58	South Portland	ME	Light	15 seconds	bright white light darts horizon to horizon in 15 seconds	6/23/10	43.6376113892,-70.2517318726	
5/24/10 20:00	Westbrook	ME	Oval	30 minutes	bright light in the sky in westbrook maine  ((NUFORC Note:  Either Venus, or a twinkling star??  PD))	6/3/10	43.6790008545,-70.3386230469	
4/21/10 04:45	Yarmouth	ME	Light	20 seconds	Early morning dancing star.  ((NUFORC Note:  Possible star??  PD))	5/12/10	43.800868988,-70.1873626709	
3/13/10 00:00	Medway	ME	Circle	1 second	A large green circle flew directly over my house.	4/13/10	45.6108512878,-68.5321884155	
3/6/10 23:30	Cape Neddick	ME	Circle	.4 sec	Ocean-bound low-flying saucer glimpsed in Maine	4/13/10	43.2059783936,-70.6179199219	
2/24/10 09:30	Springvale	ME	Sphere	1-3 hours	Multiple sightings of a variety of shapes of UFOlike crafts, many photos!!!	4/13/10	43.4662895203,-70.7971878052	
2/6/10 05:45	Ellsworth	ME	Unknown	20 seconds	Green light and buzzing sound	2/8/11	44.5414009094,-68.4243087769	
1/30/10 08:40	Kennebunk Beach	ME	Cylinder	3 plus hours	Tall white colum of extremely bright light appearing suddenly off Kennebunk beach	2/14/10	43.3452186584,-70.5023498535	
12/4/09 04:50	Vassalboro	ME	Light	3 to 5 minutes	circular  light/orange craft out running a pursuing military helicopter	12/12/09	44.4531402588,-69.6800613403	
11/30/09 19:30	Cumberland to Freeport area	ME	Other	30 minutes	Observed two lights hovering and then moving south south East over the coast of Maine at approx Freeport , for 30 minutes	12/12/09	39.6517715454,-78.7633285522	
11/15/09 19:00	Belgrade	ME	Circle	5 minutes	Amber colored pulsing object with no sound hovered low to the ground for about 5 minutes.	12/12/09	44.4543914795,-69.8318328857	
11/15/09 18:30	Litchfield	ME	Light	3 hours	November 15th 2009, I stepped out of my mother’s small home in Litchfield Maine to smoke a cigarette.  I usually stand on the porch its	12/12/09	44.1561012268,-69.9452896118	
11/14/09 19:00	Farmingdale	ME	Flash	1 Minute	bright lights above us that lit up the night sky with no noise from the object	12/12/09	44.2397918701,-69.7711181641	
10/3/09 03:30	Hampden	ME	Light	2 Minutes	A bright light in the treeline	10/10/11	44.7452812195,-68.8489227295	
9/25/09 21:00	Fryeburg	ME	Flash	1 hour +/-	Flashing light over Black Cap	12/12/09	44.0155105591,-70.9821624756	
9/20/09 18:00	Deer Isle	ME	Light	2 seconds	Large ball of light, streaking south to north, over Deer Isle, Maine.	12/12/09	44.2240600586,-68.6781768799	
9/19/09 20:30	Cape Elizabeth	ME	Circle	15 seconds	large circular light that fanned out, released cloud, then dissapeared  ((NUFORC Note:  Missile launch.  PD))	12/12/09	43.5964202881,-70.2284698486	
9/19/09 19:50	Berwick	ME	Triangle	20 seconds	(light with defined beam appeared very bright(looked like an upside down v). ((NUFORC Note:  Missile launch.  PD))	12/12/09	43.2659797668,-70.8643569946	
9/19/09 19:45	Sanford	ME	Light	1-2 minutes	We were having a fire and saw a very bright cone shaped light above the tree line, it stayed for a minute or so then vanished.	12/12/09	43.4384307861,-70.7747573853	
9/19/09 19:45	Lisbon	ME	Circle	10 seconds	Bright blue beam hovering, slowly descending to the ground. No sound at all, 6 witnesses	12/12/09	44.0252113342,-70.1003265381	
9/19/09 19:05	Lovell	ME	Triangle	3-5 min	triangle shapes hovering over Kezar Lake at sunset.	12/12/09	44.1246185303,-70.8888397217	
9/19/09 12:35	Waterville	ME	Sphere	10 seconds	we both could not believer what we saw	12/12/09	44.5527915955,-69.6313476562	
9/9/09 20:17	Lyman	ME	Light	10 mins	Two lights ran across the sky, as bright as the North star but twice as fast as any sattelite.((NUFORC Note:  ISS & Space Shuttle. PD))	12/12/09	46.4390335083,6.51975107193	
9/7/09 20:00	Wells	ME	Sphere	3 minutes	A pair of round Orange glowing craft several hundred feet in the air moving up the Maine Coastline silently.	12/12/09	43.321849823,-70.590927124	
9/5/09 21:15	Bangor	ME	Light	25 minutes	Small star-like white light seen 3 separate times, seach time changing direction, travelling straight, and ascending until out of view.	12/12/09	44.8017082214,-68.7707672119	
8/18/09 19:45	Orient	ME	Circle	1 to 2 minutes	bright circle of  intense light that vanished into a pinpoint	8/27/09	45.8148002625,-67.8420333862	
8/15/09 00:00	Sorento (near)	ME	Flash	less than five min	I was at Calf Island in Frenchman's Bay, Maine with my mom camping when we saw a possible UFO.  It was a strobing red light that didn't	8/27/09	44.5110015869,-68.1803436279	
8/14/09 20:30	Cross Lake	ME	Cylinder	15 min	Round balls of fire in sets of two	8/27/09	47.1135063171,-68.330947876	
8/8/09 21:20	Alfred	ME	Rectangle	10 minutes	4 rectangular glowing objects glide silently by and ascend until they disappear into a point in Alfred Maine.	8/27/09	43.4762115479,-70.7148132324	
7/12/09 18:30	Richmond	ME	Triangle	3-5 minutes	i was traveling west on 197 headed to work on a sunday night, a bright white light appeared on horizion	8/5/09	44.0882911682,-69.8037719727	
6/25/09 21:00	Pittsfield	ME	Other	4 hours	Bright dull lights over treeline.	8/5/09	44.7835617065,-69.3817977905	
6/13/09 16:00	East Bethel	ME	Sphere	5 minutes	large bluish sphere between  storm clouds no sound heard,	8/5/09	44.4687309265,-70.7108001709	
5/24/09 21:45	Lisbon	ME	Oval	4 minutes	2nd time in 4 nights a Craft with a brightness with slight blue hue passed over Lisbon Maine.  ((NUFORC Note:  ISS overflight.  PD))	6/9/09	44.0252113342,-70.1003265381	
5/21/09 22:05	Winterport	ME	Fireball	10 minutes	My mother went out to the garage to put some trash away. She was gone for about 20 minutes, I decided to go check on her to make sure s	6/9/09	44.6409988403,-68.8433074951	
5/20/09 22:30	Lisbon	ME	Oval	5 min	Distinct Craft, huge bottom of the craft light, specific color light goes off and dissapears after 2 minutes, no flashing lights. 5	6/9/09	44.0252113342,-70.1003265381	
5/12/09 00:00	Scarborough	ME	Circle	5 seconds	fast, amber color, no noise, 5 seconds horizon to horizon, circular, spoked wheel looking	6/9/09	43.5898590088,-70.3360671997	
4/26/09 10:00	Corinth	ME	Diamond	5 to 8 minutes	4 diamond shaped objects flying south to north above jets in the daytime.	8/5/09	45.0015792847,-69.0281066895	
4/24/09 04:58	Portland	ME	Sphere	2minutes	Simple truth as seen. (aircraft in vicinty whcih allowed me reference, but none chasing)	5/12/09	43.6591415405,-70.256652832	
4/17/09 02:45	Orono (University of Maine)	ME	Triangle	7 minutes	On April 17th, on the UMaine campus, we saw a triangle shaped craft with three orange lights and one white light.	5/12/09	44.8833885193,-68.6721801758	
3/31/09 20:00	Washington	ME	Sphere	2 + hrs	Very unusual sphere with multiple flashing colored lights, high in the southwestern sky.	4/14/09	44.2786102295,-69.3681030273	
3/15/09 08:23	Augusta	ME	Light	1:00	Super fast white light that turned red and disapeared.	3/19/09	44.318031311,-69.7762069702	
