DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
10/19/06 07:05	Olive Branch	MS	Other	2 secs.	An oddly shaped, black craft with no lights flying at very low altitude was observed at daybreak.	10/30/06	34.9612808228,-89.8270797729	
10/17/06 20:30	Corinth	MS	Sphere	about 1 minute	Bright orb with odd flight pattren appears, slows down, changes color, and dissolves in the night sky.	10/30/06	34.929069519,-88.5308074951	
10/4/06 20:00	Water Valley	MS	Fireball	6 secpnds	Fireball observed in N. Mississippi	10/30/06	34.1584281921,-89.6309661865	
9/23/06 23:00	Vancleave	MS	Light	1 hour	very colorful flashing object in the night sky  ((NUFORC Note:  Possible sighting of a "twinkling star?")	10/30/06	30.5406894684,-88.6876602173	
8/24/06 14:27	D'lberville	MS	Light		it was huge light we thought it was a plane or something so we just keep on parting then it got bigger or closer it didn't look like a	10/30/06	30.4452400208,-88.8999862671	
6/20/06 23:30	Eupora	MS	Other	10 seconds	Silent near invisiable arrow, reflecting stars, moved across thes sky at night.	7/16/06	33.5247001648,-89.2587585449	
5/20/06 02:00	Soso	MS	Fireball		A fire blue circular type object.	3/19/09	31.7558307648,-89.2744064331	
3/29/06 20:55	Starkville	MS	Circle	12 seconds	Silent white object spotted, then moved 2 miles, flashed, moved again, flashed, moved again, flashed 3 times, then dissapeared	5/15/06	33.4659194946,-88.8128814697	
3/3/06 19:15	Carriere	MS	Light	1min	not a plane  ((NUFORC Note:  Possible satellite??  One of four reports from same source.  PD))	3/11/06	30.6221199036,-89.6530990601	
3/1/06 20:00	Macon	MS	Sphere	about 10 minutes	Orb shaped light seen , lights moved and changed from light to dark as they seemed to move around in a circle.	3/11/06	33.105758667,-88.5611572266	
2/26/06 17:30	Brandon	MS	Light	1 hour	the most interresting thing we ever saw shear power over gravity and reason  .	3/11/06	32.2731208801,-89.9886398315	
2/20/06 20:00	Collinsville	MS	Other	1 minute	Plane and fireball signaling each other?	3/11/06	32.4983100891,-88.8457183838	
2/7/06 16:00	Meadville	MS	Cylinder	1 minute	2 large cylinder shaped objects seen in clear daylight	3/11/06	31.4725704193,-90.893119812	
1/14/06 10:10	Mendenhall	MS	Diamond	3 minutes	I saw about 30  winged lights and together made a diamond shape flying low in the sky and disappeared in seconds.	2/14/06	31.9602603912,-89.8685379028	
1/5/06 00:00	?	MS	Disk	2 seconds	Cirlcular disk seen flying along I-20 in Mississippi on January 5, 2006.	2/14/06	32.7106018066,-89.6525421143	
12/19/05 16:45	Columbia	MS	Fireball	apx 15 min's	Object's light looks like a meteor falling in Earth;s atmosphere	2/14/06	31.2507705688,-89.833152771	
11/23/05 21:00	Puckett	MS	Rectangle	2 min	Very larg and very bright	11/21/10	32.0816688538,-89.7764511108	
10/30/05 01:50	Starkville	MS	Flash	2 seconds	Flash of bright green light streaked across the sky for about 2 seconds.	11/3/05	33.4659194946,-88.8128814697	
10/5/05	Natchez	MS	Light	seconds	((NUFORC Note:  May not be serious report.  PD))  Large bright light.	12/16/05	31.5592193604,-91.3982315063	
9/12/05 06:00	Florence/Vicksburg	MS	Fireball	10 sec	Green flash then witness high altitude slow moving large fireball trajectory intersected by	10/11/05	32.20936203,-90.1583175659	
9/6/05 20:00	Meadville	MS	Other	approx.5or6 min	Please don't laugh at this	10/11/05	31.4725704193,-90.893119812	
8/31/05 13:00	Mississippi (in flight; near delta of Mississippi River)	MS	Rectangle	5-7 seconds	Passenger witnesses peculiar, rectangular object track his aircraft.	10/20/05	34.3937988281,-90.255897522	
8/30/05 20:30	Meridian	MS	Other	1 hour	I saw three bright lights, came back later, and they were gone.	10/11/05	32.3650817871,-88.7030792236	
8/5/05 17:00	Newton	MS	Other	few minutes	Sphere turns into jet	9/2/05	32.3322792053,-89.1531066895	
7/25/05 22:30	Starkville	MS	Flash	2 secs	Green flash seen in sky	9/2/05	33.4659194946,-88.8128814697	
7/5/05 04:30	Lucedale	MS	Unknown	5seconds	heard pup barking and walked outside to see something oddly shaped in neibors yard.at approx.4;30am.	9/2/05	30.9243297577,-88.5928573608	
5/5/05 09:00	Horn Lake	MS	Cylinder	10 sec	2 cylinder or tube objects above the city of Memphis.	9/2/05	34.9626502991,-90.0486831665	
4/15/05 18:00	Gulfport	MS	Other	4 minutes	Three spheres with lights underneath... all connected.  Hwy 53, Mississippi.  Turkey hunting.	5/11/05	30.3803195953,-89.0923461914	
3/14/05 23:00	Columbia	MS	Rectangle	30 minutes	Large craft hovering, with bright clear lights	5/11/05	31.2507705688,-89.833152771	
3/14/05 23:00	Columbia	MS	Rectangle	30 minutes	Large ,bright white ,rectangular object hovers in western sky	5/11/05	31.2507705688,-89.833152771	
3/11/05 23:20	Canton	MS	Unknown	45 seconds	ufo - 2 big white lights - Mississippi	5/11/05	32.6125907898,-90.0347824097	
3/7/05 22:00	Hernando (the outskirts)	MS	Teardrop	about 2 minutes	There were 2 of them that changed colors flying right above my head.	4/16/05	34.8235282898,-89.9972610474	
2/25/05 17:30	Biloxi	MS	Sphere	12 minutes	Biloxi Ms Sighting	4/16/05	30.3943805695,-88.8963775635	
2/1/05 22:00	Horn Lake	MS	Triangle	15 min	Triangle shaped ship with white lights , moving silently threw the sky  500 Lights On Object0: Yes	6/9/09	34.9626502991,-90.0486831665	
1/20/05 06:00	Bruce	MS	Light	All night	It almost looked as if the moon had a shadow and it was falling straight to earth	2/22/05	33.9901618958,-89.3499832153	
12/15/04 04:35	Long Beach	MS	Light	5 minutes	It was 4:25 a.m. on Wednesday 12/15/04 and I was preparing to set out for work. I had taken some water outside to de-ice my truck winds	1/11/05	30.3536090851,-89.1472702026	
12/14/04 04:30	Tremont	MS	Light	2-3 mins	A strange sound appeared to be coming from something hovering over our house. As soon as it came it all of a sudden stopped.	12/14/04	34.2345504761,-88.2583312988	
12/13/04 23:59	Biloxi	MS	Unknown	6 to 8 secs	V shaped light formation travleing S/SW in Biloxi	12/14/04	30.3943805695,-88.8963775635	
11/10/04 23:00	Vancleave	MS	Other	30 seconds	Line of lights follow my car at night	11/21/10	30.5406894684,-88.6876602173	
10/31/04 20:55	Purvis	MS	Formation	2 Seconds	Very dimly lit six object formation traveling north to south at extreme speeds	11/2/04	31.1432094574,-89.4116134644	
10/22/04 18:42	Picayune	MS	Disk	1.30 minutes	Two disk shaped objects at first thought to be mylar balloons or kites in the distance	10/27/04	30.5262794495,-89.6797714233	
10/4/04 11:00	Ridgeland	MS	Disk	not sure	Low , non moving, white , oval/sperical(blimp like) object seen in Ridgeland at 11 AM.	10/11/05	32.4275588989,-90.1410980225	
9/9/04 21:00	Natchez	MS	Unknown	1:00	It looked like a star, a bright white light. it was moving from South to the north east.It was moving very fast, and it accelerated fro	9/29/04	31.5592193604,-91.3982315063	
8/24/04 05:45	Long Beach	MS	Light	3 MINUTES	The lights moved in reverse, forward, up and down.	9/9/04	30.3536090851,-89.1472702026	
8/7/04 20:00	Ridgeland	MS	Circle	30 seconds	Ball of light moving at a rapid speed.	8/11/04	32.4275588989,-90.1410980225	
6/15/04 21:00	Clinton	MS	Triangle	unknown	On-going UFO sightings ((NUFORC Note:  Multiple sightings reported by witness; date is approximate.  PD))	9/29/04	32.3376502991,-90.3294296265	
6/13/04 04:00	Steens	MS	Light	5 minutes	Pulsating lights disappearing, then reaperaing and changing location. 500 Lights On Object0: Yes	2/1/07	33.5638008118,-88.3141098022	
6/12/04 23:00	Steens	MS	Light	5 seconds	White light streaking across the sky. 500 Lights On Object0: Yes	2/1/07	33.5638008118,-88.3141098022	
5/10/04 21:30	Brandon	MS	Triangle	5 seconds	three softly glowing disks flying silently and swiftly in a triangular formation	6/4/04	32.2731208801,-89.9886398315	
5/6/04 21:00	Cleveland	MS	Unknown	about 30 mins	It looked like a bright yellow star flickering b & r and also emitting these b & r lights around it.  ((NUFORC Note:  Venus?  PD))	5/10/04	33.7475204468,-90.7170181274	
5/3/04 12:15	Jackson	MS	Disk	Less than 6 minutes	Disk over downtown Jackson, Mississippi on a clear sunny day	5/4/04	32.2986907959,-90.1804885864	
4/1/04 21:00	Pascagoula	MS	Chevron	20 seconds	Hovering UFO in the shape of stealth plane outlined by moonlight on the Mississippi Coast.	1/5/11	30.3652801514,-88.5563964844	
4/1/04 01:00	Black Zion	MS	Disk	30 minutes	((NUFORC Note:  May not be a serious report.  PD))  There were about 10 craft dancing above the trees.	5/24/05	34.2054138184,-88.9113693237	
3/28/04 14:30	Laurel	MS	Changing	5-7 minutes	Undulating object seen over Laurel Mississippi on 3/28/04 at 2:30pm	3/29/04	31.6967906952,-89.1351776123	
2/19/04 21:00	Meridian	MS	Triangle	20 minutes	Triangle over pond	7/8/04	32.3650817871,-88.7030792236	
1/10/04 18:00	Jackson	MS	Unknown	10 -15 mins	I am sending this in order to correct some errors in my previous entry of 3/4/2004. Three lights in a triangular white light format	4/27/07	32.2986907959,-90.1804885864	
1/10/04 18:00	Jackson	MS	Light	10-15 min	Three lights in a triangular white ligt  formation without red flashing lights moving east to west  making no sound.	3/9/04	32.2986907959,-90.1804885864	
1/8/04 16:45	Biloxi	MS	Cylinder	unknown	A large, cylinder shaped craft was seen hovering above the Gulf of Mexico a mile or so from the city of Biloxi.	1/17/04	30.3943805695,-88.8963775635	
12/31/03 12:00	Olive Branch	MS	Disk	5 min.	A disk shaped copper colored object passed overhead as we were watching hawks flying above. The craft slowly flew past seemingly eratic	10/30/06	34.9612808228,-89.8270797729	
