DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
12/6/09 19:30	Honolulu	HI	Light	.05	Bright green light with extreme speed flight pattern over ocean beyond Waikiki, Island of Oahu, 12/06/09	12/12/09	21.304769516,-157.85760498	
11/7/09 10:26	Honolulu	HI	Other	Unknown	Yellow or gold aerodynamic looking object near Hickman AFB at an unknown distance from camera.	12/12/09	21.304769516,-157.85760498	
10/27/09 18:20	Kaneohe	HI		15 MIN	SYMBOLIC CONTRAILS OVER KANEOHE THAT LOOKED LIKE SQUARES AND ARCS	12/12/09	21.4214000702,-157.803863525	
10/14/09 02:20	Honolulu	HI	Circle	5 Minute	Unusually bright, very colorful; pulsating light in the sky,	12/12/09	21.304769516,-157.85760498	
10/7/09 18:33	Kaunakakai	HI	Other	30:00	sighting of unknown blue shaft of light, no object seen	12/12/09	21.0905990601,-157.02154541	
10/4/09 19:00	Ewa Beach	HI	Circle	20 minutes	ball of ligh that changes its color from blue green red and white then it moves very suspiciously up down left right then it gets big.	12/12/09	21.313949585,-158.008666992	
9/18/09 02:00	Ka'anapali	HI	Oval	60 seconds	2am on 9/18 I saw an oval shape object  bright red/orange slowly moved south, stopped,  moved north, the moved up and disappeared.	12/12/09	20.9249401093,-156.692749023	
8/26/09 20:17	Wailua	HI	Light	25 minutes	Lights above Kauai beach	12/12/09	22.0491600037,-159.334823608	
8/25/09 21:00	Kilauea	HI	Other	10 to 12 seconds	The object appeared to be eight lights in a bar to the northeast.  It was approximately 15 or 20 degrees above the horizon.	8/27/09	19.4221534729,-155.296401978	
8/20/09 02:00	Haleiwa	HI	Unknown	20 seconds	6 large white symmetrical round lights appear off surf in Haleiwa Oahu.	4/13/10	21.5894794464,-158.102905273	
8/17/09 20:30	Haleiwa	HI	Unknown	1-2 minutes	series of extremely large orange lights on the horizon	8/27/09	21.5894794464,-158.102905273	
8/15/09 20:37	Honolulu	HI	Circle	3 minutes	Colorful U.F.O. spotted near Hawaii International Airport	8/27/09	21.304769516,-157.85760498	
8/3/09 05:00	Keaau	HI	Circle	10 minutes or so	Saw two high-flying reddish balls	8/27/09	19.6205692291,-155.038146973	
7/24/09 20:00	Waimanalo	HI	Sphere	5 minutes	series of 16  green / led-like fluttering spherical objects rise in the NE ..noiselessly  proceed to S W  and continue ascending over	7/29/10	21.347650528,-157.719696045	
7/18/09 19:45	Honolulu	HI	Other	about 10 minutes	we saw a steaking white light flying over the water then it stopped. it looked like a jet was following it, when the jet caught up the	8/5/09	21.304769516,-157.85760498	
5/3/09 20:55	Honolulu	HI	Sphere	5 seconds	blueish greenish ball of light	5/12/09	21.304769516,-157.85760498	
