DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
9/19/09 19:50	Providence	RI	Unknown	20 seconds	I ran across information that seems to explain the beams.  ((NUFORC Note:  Missile launch.  PD))	12/12/09	41.8238716125,-71.4119873047	
8/23/09 03:00	Little Compton	RI	Fireball	3 mins	Strange orbs/lights seen above and around Warren Point during Hurricane Bill	12/12/09	41.5095596313,-71.1726303101	
8/19/09 22:00	Leeds (UK/England)	RI		2 minutes	controlled and deliberate manouvers	8/27/09	41.5744094849,-71.5449371338	
8/8/09 21:00	Middletown	RI	Fireball	0:05	~24 orange/red fireball shaped objects moving in pairs along common flight path before ascending and dissappering.	8/27/09	41.5205497742,-71.2875900269	
8/1/09 20:15	Warwick	RI	Sphere	15 sec	oakland beach , green glowing illuminated object moving very fast east to west	8/27/09	41.698589325,-71.4616775513	
6/8/09 03:00	Providence	RI	Teardrop	7 minutes	UFO seen floating over providence, RI	6/9/09	41.8238716125,-71.4119873047	
5/30/09 17:00	Smithfield	RI	Chevron	10 min	Chevron shaped craft filmed in daylight.	6/9/09	41.9217987061,-71.5529022217	
4/23/09 19:10	Cranston	RI	Disk	1 minute	Two Silver Objects diagonal from each other hovered, then jolted upwards, and vanished out of sight on a clear day.	5/12/09	41.7788391113,-71.435218811	
1/19/09 14:21	Providence	RI	Formation	6 minutes 20 seconds	Rhode Island, Providence, Nantucket, 19th January - formation flying craft of ther sky	3/19/09	41.8238716125,-71.4119873047	
1/9/09 21:00	Johnston	RI	Oval	5 mins	object did not move in normal manner	3/19/09	41.8380661011,-71.524230957	
12/5/08 07:30	Tiverton	RI	Cylinder	5-6 seconds	Brilliantly lighted cylindrical object seen in northern sky moved at a high rate of speed and vanished.	3/19/09	41.6250915527,-71.2076187134	
11/27/08 06:00	Warwick	RI	Flash	1 second	Cloud like object streaks through sky at tremendous speed - for one second!	1/10/09	41.698589325,-71.4616775513	
10/31/08 19:00	Wakefield	RI	Flash	1 second	Bright, white flash	1/10/09	41.4388389587,-71.4907913208	
10/8/08 18:45	Wakefield	RI	Formation	3 min	2 sets of 5 or 6 red tumbling lights move steadily across southern sky.	1/10/09	41.4388389587,-71.4907913208	
10/4/08 23:15	Providence	RI	Oval	Approximately 1 minute	3 illuminated oval objects spotted flying closely together.	10/31/08	41.8238716125,-71.4119873047	
10/1/08 19:00	Warwick	RI	Circle	ten minutes	Myself and two of my friends were driving down the road to pick up my girlfriend when my friend in the passenger seat noticed two unide	1/5/11	41.698589325,-71.4616775513	
8/21/08 14:00	Newport	RI	Disk	30sec	((HOAX))  flying saucer speeds by overhead while bystanders are appaled while the traind investigator me is not surprised.	10/31/08	41.4921188354,-71.3113479614	
8/20/08 20:30	Newport	RI	Cone	10mins	((HOAX??))  4 cigar shaped craft hovering over newport	10/31/08	41.4921188354,-71.3113479614	
7/15/08 23:30	Johnston	RI	Triangle	20 sec	triangle over johnston with blue red and white lights	8/12/08	41.8380661011,-71.524230957	
7/12/08 00:38	Cranston	RI	Light	approx. 12 minutes	See's light over Cranston	8/12/08	41.7788391113,-71.435218811	
7/11/08 13:30	Riverside	RI	Circle	3 minutes	Round white object spotted traveling faster than a conventional aircraft, no smoke trail/tail	8/12/08	41.7682609558,-71.3612136841	
5/24/08 05:10	Narragansett	RI	Circle	4-5 minutes	I saw this object just above the moon and slightly to the left and it changed from whitish to light bluish and back to whitish.((Star?)	6/12/08	41.4316902161,-71.4562301636	
4/17/08 23:45	Cumberland	RI	Disk	15 Minutes	Unknown Object Acting Strangely In The Sky With No Sound To It At All	6/12/08	41.8484992981,-71.4371795654	
3/31/08 01:00	Newport	RI	Triangle	present	occuring right now	3/31/08	41.4921188354,-71.3113479614	
2/21/08 18:00	Providence	RI	Other	10 seconds	Object shaped like a backslash (\) zoomed across downtown Providence sky.	3/4/08	41.8238716125,-71.4119873047	
1/7/08 06:30	Cranston	RI	Circle	4minutes	round golden glowing orb with spike shaped projections	1/21/08	41.7788391113,-71.435218811	
1/3/08 02:40	West Warwick	RI	Unknown	20 min.	Sighted three white to bluish lights that came to a stationary halt -watched for 15 min. & fell asleep.	1/21/08	41.708278656,-71.5224685669	
12/6/07 19:55	West Warwick	RI	Circle	60 seconds	Me and my father's girlfriend were walking back form the store when what we seen what we though was an airplane flying extrmely close t	3/4/08	41.708278656,-71.5224685669	
11/25/07 21:00	Wyoming	RI	Light	4	craft blending in with the stars,  visits Rhode Island	10/31/08	41.5084686279,-71.6820526123	
11/6/07 18:00	Providence	RI	Light	one minute	Elongated yellowish bar of light which pulsated as it travelled	11/28/07	41.8238716125,-71.4119873047	
9/15/07 19:35	Kingston	RI	Fireball	2 minutes	Pinkish Red Fireball Flash Sighting.  ((NUFORC Note:  Student report.  PD))	11/28/07	41.4799880981,-71.5216903687	
9/14/07 05:35	Tiverton	RI	Circle	15 Minutes +	Huge, bright light in morning sky.  ((NUFORC Note:  Sighting of Venus.  PD))	10/8/07	41.6250915527,-71.2076187134	
9/13/07 21:00	Portsmouth	RI	Triangle	30 minutes	A triangluar craft with blinking lights seemed to be surveying the backroads of Portsmouth and Middletown before it flew away.	10/8/07	41.5887908936,-71.2531890869	
8/24/07 15:00	Charlestown	RI	Disk	one Min.	UFO darting football field length jumps before skingshoting away	10/31/08	41.3831863403,-71.6427001953	
8/19/07 23:30	Little Compton	RI	Triangle	15:00	the object resonded to my flashlight,and flashed colored lights back	10/8/07	41.5095596313,-71.1726303101	
8/19/07 22:00	Cranston	RI	Light	2 min	There were 2 lights in the southern sky, one following the other, then a 3rd light shot from one of them and headed towards the ground.	10/8/07	41.7788391113,-71.435218811	
7/6/07 21:20	Lincoln	RI	Light	60 seconds	Quickly Growing White Light in Rhode Island	8/7/07	41.7200393677,-71.2643890381	
6/7/07 21:15	Narragansett	RI	Chevron	10 minutes	Large, silent, low, gliding craft over the RI shoreline	6/12/07	41.4316902161,-71.4562301636	
5/5/07 13:00	South Kingstown	RI	Other	5 minutes	Unmarked helicopter	8/7/07	41.5539894104,-71.4680023193	
4/29/07 21:00	North Kingstown	RI	Triangle	5 min	I live on Annaquatucket rd in NK, RI I was sitting in my room and i heard dogs barking and crying outside my open window. I got up to s	6/12/07	41.5539894104,-71.4680023193	
2/8/07 01:40	Lincoln	RI	Light	35 min	2 large amber lights, 1 blinking light. Hovering & moving rapidly and erratically.	2/24/07	41.7200393677,-71.2643890381	
12/15/06 15:00	East Providence	RI	Circle	3 or 4 mins	Round flying object travelling slowly with lights around the bottom	2/24/07	41.8196983337,-71.375831604	
10/25/06 23:50	Warwick	RI	Triangle	10 seconds	3 arrow shaped objects brown in color flying in a triangular formation moving very quickly.	10/30/06	41.698589325,-71.4616775513	
10/21/06 00:00	North Kingstown	RI	Circle	4 seconds	Flew 50 feet in air, one after another, came back towards us, and then went back into the opposite direction.	2/1/07	41.5539894104,-71.4680023193	
10/20/06 06:30	Providence	RI	Egg	less then a minute	eggs shape bottom glowing craft	10/30/06	41.8238716125,-71.4119873047	
10/1/06 18:30	West Greenwhich	RI	Disk	8 hours	Saw Disc about 40 ft from me, helicopters came and picked it up.	2/1/07	41.6380805969,-71.7518386841	
9/7/06 01:30	Pawtucket	RI	Sphere	15 seconds	round ball like  very bright	10/30/06	41.8792190552,-71.3824768066	
7/17/06 21:30	Newport	RI	Light	7 minutes	A bright orange light. Moved awkwardly up and down as it traveled across the sky...Like a fireball at one point then suddenly moves	10/30/06	41.4921188354,-71.3113479614	
7/16/06 22:00	Smithfield	RI	Triangle	15 minutes	Red and Green blinking aircrafts flying fast and low	10/30/06	41.9217987061,-71.5529022217	
6/16/06 22:00	Narragansett	RI	Light	15 minutes	Bright stationary amber light then fading out	7/16/06	41.4316902161,-71.4562301636	
2/28/06 19:45	Middletown	RI	Light	10 sec	Possible correlation to South Kingston sighting of 28 Feb	5/15/06	41.5205497742,-71.2875900269	
2/28/06 19:45	South Kingstown	RI	Chevron	3 minutes	Huge chevron or triangular craft with two large white circular lights	3/11/06	41.5539894104,-71.4680023193	
2/21/06 21:00	North Kingstown	RI	Other	? at least 1 minute	North Kingstown RI odd sighting	3/11/06	41.5539894104,-71.4680023193	
1/19/06 05:00	Wakefield	RI	Light	5:45	They appeared as stars and then they moved.	2/14/06	41.4388389587,-71.4907913208	
1/13/06 02:20	Providence	RI	Teardrop	Early Morning	It was being chased by a plane!	2/14/06	41.8238716125,-71.4119873047	
1/12/06 17:05	South Kingstown	RI	Light	7 seconds	Bright light fades to nothingness	2/14/06	41.5539894104,-71.4680023193	
12/18/05 16:00	Warwick	RI	Triangle	5 to 6 minutes	we were in our car when we saw a 2 object with lights the lights were red	2/14/06	41.698589325,-71.4616775513	
11/10/05 19:15	Kingstown	RI	Light	5 sec	a large light overhead going north,5 times the size of a planes'light, disapearing behind clou	12/16/05	41.5539894104,-71.4680023193	
